indicator,pitc_reduction_year,test_reduction,scenario,mean,median,upper_CI,lower_CI,future_variability,future_value
TotalART3to5,2025,25,percent_change,5.0590287260408395,5.0590287260408395,5.3214490990314856,4.7966083530501935,test_reduction_only,0
TotalART3to5,2025,50,absolute_dif,17115.418999999994,17115.418999999994,18265.39779999998,15965.440200000006,test_reduction_only,0
TotalART3to5,2025,50,baseline,156944.0835,156944.0835,157662.611725,156225.55527500002,test_reduction_only,0
TotalART3to5,2025,50,intervention,174059.5025,174059.5025,174490.95307499997,173628.05192500004,test_reduction_only,0
TotalART3to5,2025,50,percent_change,10.909395199274599,10.909395199274599,11.692072606596916,10.126717791952283,test_reduction_only,0
TotalART3to5,2025,75,absolute_dif,25996.451499999996,25996.451499999996,28485.67997499998,23507.22302500001,test_reduction_only,0
TotalART3to5,2025,75,baseline,156944.0835,156944.0835,157662.611725,156225.55527500002,test_reduction_only,0
TotalART3to5,2025,75,intervention,182940.535,182940.535,184711.23525,181169.83475,test_reduction_only,0
TotalART3to5,2025,75,percent_change,16.57257952019952,16.57257952019952,18.23451355319745,14.91064548720159,test_reduction_only,0
TotalART3to5,2025,100,absolute_dif,30719.906499999983,30719.906499999983,35001.74222499999,26438.070774999982,test_reduction_only,0
TotalART3to5,2025,100,baseline,156944.0835,156944.0835,157662.611725,156225.55527500002,test_reduction_only,0
TotalART3to5,2025,100,intervention,187663.99,187663.99,191227.2975,184100.6825,test_reduction_only,0
TotalART3to5,2025,100,percent_change,19.58808569894004,19.58808569894004,22.406020310335617,16.770151087544466,test_reduction_only,0
TotalART6to9,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
TotalART6to9,2025,0,baseline,317029.16449999996,317029.16449999996,318344.38297499996,315713.946025,test_reduction_only,0
TotalART6to9,2025,0,intervention,317029.16449999996,317029.16449999996,318344.38297499996,315713.946025,test_reduction_only,0
TotalART6to9,2025,0,percent_change,0,0,0,0,test_reduction_only,0
TotalART6to9,2025,25,absolute_dif,9985.540500000032,9985.540500000032,10746.961225000023,9224.119775000041,test_reduction_only,0
TotalART6to9,2025,25,baseline,317029.16449999996,317029.16449999996,318344.38297499996,315713.946025,test_reduction_only,0
TotalART6to9,2025,25,intervention,327014.705,327014.705,327568.50275000004,326460.90725,test_reduction_only,0
TotalART6to9,2025,25,percent_change,3.150887103911602,3.150887103911602,3.404132503458125,2.8976417043650793,test_reduction_only,0
TotalART6to9,2025,50,absolute_dif,19599.58050000004,19599.58050000004,21683.790725000035,17515.370275000045,test_reduction_only,0
TotalART6to9,2025,50,baseline,317029.16449999996,317029.16449999996,318344.38297499996,315713.946025,test_reduction_only,0
TotalART6to9,2025,50,intervention,336628.745,336628.745,337397.73675,335859.75325000007,test_reduction_only,0
TotalART6to9,2025,50,percent_change,6.185404138024081,6.185404138024081,6.86848381821442,5.502324457833744,test_reduction_only,0
TotalART6to9,2025,75,absolute_dif,23483.345500000025,23483.345500000025,27508.600475000007,19458.090525000043,test_reduction_only,0
TotalART6to9,2025,75,baseline,317029.16449999996,317029.16449999996,318344.38297499996,315713.946025,test_reduction_only,0
TotalART6to9,2025,75,intervention,340512.51,340512.51,343222.5465,337802.4735,test_reduction_only,0
TotalART6to9,2025,75,percent_change,7.413291720725481,7.413291720725481,8.713726008472722,6.112857432978239,test_reduction_only,0
TotalART6to9,2025,100,absolute_dif,9559.285499999998,9559.285499999998,15543.18397499999,3575.3870250000055,test_reduction_only,0
TotalART6to9,2025,100,baseline,317029.16449999996,317029.16449999996,318344.38297499996,315713.946025,test_reduction_only,0
TotalART6to9,2025,100,intervention,326588.44999999995,326588.44999999995,331257.12999999995,321919.77,test_reduction_only,0
TotalART6to9,2025,100,percent_change,3.0240040726683954,3.0240040726683954,4.924040854694007,1.1239672906427849,test_reduction_only,0
TotalHIVtests,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
TotalHIVtests,2025,0,baseline,1189103300,1189103300,1303503345,1074703255,test_reduction_only,0
TotalHIVtests,2025,0,intervention,1189103300,1189103300,1303503345,1074703255,test_reduction_only,0
TotalHIVtests,2025,0,percent_change,0,0,0,0,test_reduction_only,0
TotalHIVtests,2025,25,absolute_dif,-335705950,-335705950,-298081722.49999994,-373330177.50000006,test_reduction_only,0
TotalHIVtests,2025,25,baseline,1189103300,1189103300,1303503345,1074703255,test_reduction_only,0
TotalHIVtests,2025,25,intervention,853397350,853397350,930173167.5,776621532.5,test_reduction_only,0
TotalHIVtests,2025,25,percent_change,-28.183607599102004,-28.183607599102004,-27.730983531537486,-28.63623166666652,test_reduction_only,0
TotalHIVtests,2025,50,absolute_dif,-605071765,-605071765,-536272228.25,-673871301.7500001,test_reduction_only,0
TotalHIVtests,2025,50,baseline,1189103300,1189103300,1303503345,1074703255,test_reduction_only,0
TotalHIVtests,2025,50,intervention,584031535,584031535,629632043.25,538431026.75,test_reduction_only,0
TotalHIVtests,2025,50,percent_change,-50.788812634701145,-50.788812634701145,-49.88921776847412,-51.68840750092818,test_reduction_only,0
TotalHIVtests,2025,75,absolute_dif,-808598075,-808598075,-715521962.75,-901674187.25,test_reduction_only,0
TotalHIVtests,2025,75,baseline,1189103300,1189103300,1303503345,1074703255,test_reduction_only,0
TotalHIVtests,2025,75,intervention,380505225,380505225,401829157.75,359181292.25,test_reduction_only,0
TotalHIVtests,2025,75,percent_change,-67.86222711763475,-67.86222711763475,-66.56362724919407,-69.16082698607542,test_reduction_only,0
TotalHIVtests,2025,100,absolute_dif,-948093650,-948093650,-838983043.5,-1057204256.5,test_reduction_only,0
TotalHIVtests,2025,100,baseline,1189103300,1189103300,1303503345,1074703255,test_reduction_only,0
TotalHIVtests,2025,100,intervention,241009650,241009650,246299088.5,235720211.5,test_reduction_only,0
TotalHIVtests,2025,100,percent_change,-79.56970693863238,-79.56970693863238,-78.04899583171373,-81.09041804555105,test_reduction_only,0
TotANCtests,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
TotANCtests,2025,0,baseline,98770420,98770420,98984825.5,98556014.5,test_reduction_only,0
TotANCtests,2025,0,intervention,98770420,98770420,98984825.5,98556014.5,test_reduction_only,0
TotANCtests,2025,0,percent_change,0,0,0,0,test_reduction_only,0
TotANCtests,2025,25,absolute_dif,-198400,-198400,-198134,-198666,test_reduction_only,0
TotANCtests,2025,25,baseline,98770420,98770420,98984825.5,98556014.5,test_reduction_only,0
TotANCtests,2025,25,intervention,98572020,98572020,98786159.5,98357880.5,test_reduction_only,0
TotANCtests,2025,25,percent_change,-0.2008702565915064,-0.2008702565915064,-0.20070352967266136,-0.20103698351035143,test_reduction_only,0
TotANCtests,2025,50,absolute_dif,-429240,-429240,-424290.5,-434189.5,test_reduction_only,0
TotANCtests,2025,50,baseline,98770420,98770420,98984825.5,98556014.5,test_reduction_only,0
TotANCtests,2025,50,intervention,98341180,98341180,98560535,98121825,test_reduction_only,0
TotANCtests,2025,50,percent_change,-0.4345978745992277,-0.4345978745992277,-0.42864335729938846,-0.4405523918990669,test_reduction_only,0
TotANCtests,2025,75,absolute_dif,-679035,-679035,-664314.75,-693755.25,test_reduction_only,0
TotANCtests,2025,75,baseline,98770420,98770420,98984825.5,98556014.5,test_reduction_only,0
TotANCtests,2025,75,intervention,98091385,98091385,98320510.75,97862259.25,test_reduction_only,0
TotANCtests,2025,75,percent_change,-0.6875276541253412,-0.6875276541253412,-0.6711317057184542,-0.7039236025322283,test_reduction_only,0
TotANCtests,2025,100,absolute_dif,-920260,-920260,-896890,-943630,test_reduction_only,0
TotANCtests,2025,100,baseline,98770420,98770420,98984825.5,98556014.5,test_reduction_only,0
TotANCtests,2025,100,intervention,97850160,97850160,98087935.5,97612384.5,test_reduction_only,0
TotANCtests,2025,100,percent_change,-0.9317779716676413,-0.9317779716676413,-0.9060943882435313,-0.9574615550917515,test_reduction_only,0
TotHIV15,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
TotHIV15,2025,0,baseline,336235775,336235775,336239636.75,336231913.25,test_reduction_only,0
TotHIV15,2025,0,intervention,336235775,336235775,336239636.75,336231913.25,test_reduction_only,0
TotHIV15,2025,0,percent_change,0,0,0,0,test_reduction_only,0
TotHIV15,2025,25,absolute_dif,6657175,6657175,6970451.75,6343898.25,test_reduction_only,0
TotHIV15,2025,25,baseline,336235775,336235775,336239636.75,336231913.25,test_reduction_only,0
TotHIV15,2025,25,intervention,342892950,342892950,343202365,342583535,test_reduction_only,0
TotHIV15,2025,25,percent_change,1.9799139421565406,1.9799139421565406,2.0731084302584275,1.886719454054654,test_reduction_only,0
TotHIV15,2025,50,absolute_dif,14844645,14844645,15705834.25,13983455.75,test_reduction_only,0
TotHIV15,2025,50,baseline,336235775,336235775,336239636.75,336231913.25,test_reduction_only,0
TotHIV15,2025,50,intervention,351080420,351080420,351937747.5,350223092.5,test_reduction_only,0
TotHIV15,2025,50,percent_change,4.4149543461554686,4.4149543461554686,4.671131650459111,4.158777041851825,test_reduction_only,0
TotHIV15,2025,75,absolute_dif,24620935,24620935,26333742.25,22908127.75,test_reduction_only,0
TotHIV15,2025,75,baseline,336235775,336235775,336239636.75,336231913.25,test_reduction_only,0
TotHIV15,2025,75,intervention,360856710,360856710,362565655.5,359147764.5,test_reduction_only,0
TotHIV15,2025,75,percent_change,7.322527414234612,7.322527414234612,7.832018121373797,6.813036707095426,test_reduction_only,0
TotHIV15,2025,100,absolute_dif,35395095,35395095,38244596.25,32545593.75,test_reduction_only,0
TotHIV15,2025,100,baseline,336235775,336235775,336239636.75,336231913.25,test_reduction_only,0
TotHIV15,2025,100,intervention,371630870,371630870,374476509.5,368785230.5,test_reduction_only,0
TotHIV15,2025,100,percent_change,10.52687842869149,10.52687842869149,11.374470500572516,9.679286356810465,test_reduction_only,0
TotProtSexActs,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
TotProtSexActs,2025,0,baseline,12027640500,12027640500,12281238725,11774042275,test_reduction_only,0
TotProtSexActs,2025,0,intervention,12027640500,12027640500,12281238725,11774042275,test_reduction_only,0
TotProtSexActs,2025,0,percent_change,0,0,0,0,test_reduction_only,0
TotProtSexActs,2025,25,absolute_dif,-16709000,-16709000,-15979400,-17438600,test_reduction_only,0
TotProtSexActs,2025,25,baseline,12027640500,12027640500,12281238725,11774042275,test_reduction_only,0
TotProtSexActs,2025,25,intervention,12010931500,12010931500,12263800125,11758062875,test_reduction_only,0
TotProtSexActs,2025,25,percent_change,-0.1388483557346506,-0.1388483557346506,-0.13570989283816443,-0.14198681863113674,test_reduction_only,0
TotProtSexActs,2025,50,absolute_dif,-40310500,-40310500,-37661425,-42959575.00000001,test_reduction_only,0
TotProtSexActs,2025,50,baseline,12027640500,12027640500,12281238725,11774042275,test_reduction_only,0
TotProtSexActs,2025,50,intervention,11987330000,11987330000,12238279150,11736380850,test_reduction_only,0
TotProtSexActs,2025,50,percent_change,-0.33479922242008714,-0.33479922242008714,-0.3198334432664048,-0.3497650015737695,test_reduction_only,0
TotProtSexActs,2025,75,absolute_dif,-73261000,-73261000,-66615750,-79906250,test_reduction_only,0
TotProtSexActs,2025,75,baseline,12027640500,12027640500,12281238725,11774042275,test_reduction_only,0
TotProtSexActs,2025,75,intervention,11954379500,11954379500,12201332475,11707426525,test_reduction_only,0
TotProtSexActs,2025,75,percent_change,-0.608114113662479,-0.608114113662479,-0.5656861461672961,-0.6505420811576621,test_reduction_only,0
TotProtSexActs,2025,100,absolute_dif,-115919000,-115919000,-102508800,-129329200,test_reduction_only,0
TotProtSexActs,2025,100,baseline,12027640500,12027640500,12281238725,11774042275,test_reduction_only,0
TotProtSexActs,2025,100,intervention,11911721500,11911721500,12151909525,11671533475,test_reduction_only,0
TotProtSexActs,2025,100,percent_change,-0.9616406381640215,-0.9616406381640215,-0.870421613029895,-1.0528596632981482,test_reduction_only,0
TotSexActs,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
TotSexActs,2025,0,baseline,34495561000,34495561000,35168158150,33822963850,test_reduction_only,0
TotSexActs,2025,0,intervention,34495561000,34495561000,35168158150,33822963850,test_reduction_only,0
TotSexActs,2025,0,percent_change,0,0,0,0,test_reduction_only,0
TotSexActs,2025,25,absolute_dif,-32642500,-32642500,-31404175,-33880825,test_reduction_only,0
TotSexActs,2025,25,baseline,34495561000,34495561000,35168158150,33822963850,test_reduction_only,0
TotSexActs,2025,25,intervention,34462918500,34462918500,35134277325,33791559675,test_reduction_only,0
TotSexActs,2025,25,percent_change,-0.09459040728919273,-0.09459040728919273,-0.0928449287437083,-0.09633588583467716,test_reduction_only,0
TotSexActs,2025,50,absolute_dif,-79559000,-79559000,-74891650,-84226350.00000001,test_reduction_only,0
TotSexActs,2025,50,baseline,34495561000,34495561000,35168158150,33822963850,test_reduction_only,0
TotSexActs,2025,50,intervention,34416002000,34416002000,35083931800,33748072200,test_reduction_only,0
TotSexActs,2025,50,percent_change,-0.23044022892098118,-0.23044022892098118,-0.2214030789299316,-0.23947737891203075,test_reduction_only,0
TotSexActs,2025,75,absolute_dif,-146657000,-146657000,-134354500,-158959500,test_reduction_only,0
TotSexActs,2025,75,baseline,34495561000,34495561000,35168158150,33822963850,test_reduction_only,0
TotSexActs,2025,75,intervention,34348904000,34348904000,35009198650,33688609350,test_reduction_only,0
TotSexActs,2025,75,percent_change,-0.42455579485683925,-0.42455579485683925,-0.39716980793628137,-0.4519417817773972,test_reduction_only,0
TotSexActs,2025,100,absolute_dif,-235746500,-235746500,-209528875,-261964125,test_reduction_only,0
TotSexActs,2025,100,baseline,34495561000,34495561000,35168158150,33822963850,test_reduction_only,0
TotSexActs,2025,100,intervention,34259814500,34259814500,34906194025,33613434975,test_reduction_only,0
TotSexActs,2025,100,percent_change,-0.6820564286074378,-0.6820564286074378,-0.6193523232885111,-0.7447605339263645,test_reduction_only,0
VLsuppressed15,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
VLsuppressed15,2025,0,baseline,47.3358625,47.3358625,47.376458375,47.295266624999996,test_reduction_only,0
VLsuppressed15,2025,0,intervention,47.3358625,47.3358625,47.376458375,47.295266624999996,test_reduction_only,0
VLsuppressed15,2025,0,percent_change,0,0,0,0,test_reduction_only,0
VLsuppressed15,2025,25,absolute_dif,-0.026089499999997656,-0.026089499999997656,-0.025735625000000085,-0.026443374999995228,test_reduction_only,0
VLsuppressed15,2025,25,baseline,47.3358625,47.3358625,47.376458375,47.295266624999996,test_reduction_only,0
VLsuppressed15,2025,25,intervention,47.309773,47.309773,47.350722749999996,47.268823250000004,test_reduction_only,0
VLsuppressed15,2025,25,percent_change,-0.05511647228767347,-0.05511647228767347,-0.05432162036289469,-0.05591132421245224,test_reduction_only,0
VLsuppressed15,2025,50,absolute_dif,-0.06036049999999449,-0.06036049999999449,-0.059061374999993886,-0.06165962499999509,test_reduction_only,0
VLsuppressed15,2025,50,baseline,47.3358625,47.3358625,47.376458375,47.295266624999996,test_reduction_only,0
VLsuppressed15,2025,50,intervention,47.275502,47.275502,47.31739700000001,47.233607,test_reduction_only,0
VLsuppressed15,2025,50,percent_change,-0.1275180814640806,-0.1275180814640806,-0.12466423659972613,-0.13037192632843514,test_reduction_only,0
VLsuppressed15,2025,75,absolute_dif,-0.10501649999999785,-0.10501649999999785,-0.1012977249999974,-0.1087352749999983,test_reduction_only,0
VLsuppressed15,2025,75,baseline,47.3358625,47.3358625,47.376458375,47.295266624999996,test_reduction_only,0
VLsuppressed15,2025,75,intervention,47.230846,47.230846,47.275160650000004,47.186531349999996,test_reduction_only,0
VLsuppressed15,2025,75,percent_change,-0.2218616369484333,-0.2218616369484333,-0.2138152182889888,-0.2299080556078778,test_reduction_only,0
VLsuppressed15,2025,100,absolute_dif,-0.15853149999999872,-0.15853149999999872,-0.14980717499999638,-0.16725582500000105,test_reduction_only,0
VLsuppressed15,2025,100,baseline,47.3358625,47.3358625,47.376458375,47.295266624999996,test_reduction_only,0
VLsuppressed15,2025,100,intervention,47.177330999999995,47.177330999999995,47.2266512,47.1280108,test_reduction_only,0
VLsuppressed15,2025,100,percent_change,-0.3349255960382227,-0.3349255960382227,-0.3162076715970804,-0.3536435204793649,test_reduction_only,0
VLunsuppressed15,2025,0,absolute_dif,0,0,0,0,test_reduction_only,0
VLunsuppressed15,2025,0,baseline,3.6641356500000004,3.6641356500000004,3.7047310025000004,3.6235402975,test_reduction_only,0
VLunsuppressed15,2025,0,intervention,3.6641356500000004,3.6641356500000004,3.7047310025000004,3.6235402975,test_reduction_only,0
