year,modeled_scenario,indicator,mean,upper_CI,lower_CI,type,group
2071,95-95-95,NewHIV15to49,3206.114,4500.626249999999,1957.4385,New HIV infections,15+ years
2071,95-95-95,Prev15plus,0.04366745,0.046136385,0.04171885,HIV prevalence,15+ years
2071,95-95-95,Prev15to49,0.005186598,0.00623038875,0.004063406,HIV prevalence,15-49 years
2071,95-95-95,TotHIV15,2723519,2879365.5,2601325.5,Total living with HIV,15+ years
2071,95-95-95,TotHIV15to49,190029.9,228536.775,148990.425,Total living with HIV,15-49 years
2071,95-95-95,Total15plus,62369300,62474212.5,62227392.5,Total population,15+ years
2071,95-95-95,Total15to49,36636910,36697647.5,36539232.5,Total population,15-49 years
2072,95-95-95,ARTcoverage15to49,0.8815424,0.902552375,0.862529225,ART coverage,15-49 years
2072,95-95-95,ARTcoverageAdult,0.9389649,0.94191365,0.93479835,ART coverage,15+ years
2072,95-95-95,HIVinc15plus,1.2461873e-4,1.5752125000000002e-4,9.70283075e-5,HIV incidence,15+ years
2072,95-95-95,HIVinc15to49,8.170148e-5,1.161891e-4,4.88647875e-5,HIV incidence,15-49 years
2072,95-95-95,IncPrevRatio15plus,0.002889226,0.0034546135,0.00237225624999999,Incidence:Prevalence ratio,15+ years
2072,95-95-95,IncPrevRatio15to49,0.01676003,0.020208635,0.01321974,Incidence:Prevalence ratio,15-49 years
2072,95-95-95,NewAdultHIV,7475.305,9431.4425,5830.113,New HIV infections,15-49 years
2072,95-95-95,NewHIV15to49,2975.102,4227.3475,1782.8202500000002,New HIV infections,15+ years
2072,95-95-95,Prev15plus,0.04120745,0.04363165000000001,0.039289055,HIV prevalence,15+ years
2072,95-95-95,Prev15to49,0.004765939,0.0057678325,0.0036817555,HIV prevalence,15-49 years
2072,95-95-95,TotHIV15,2574404,2727702.25,2453873.25,Total living with HIV,15+ years
2072,95-95-95,TotHIV15to49,174400,211310.075,134826.35,Total living with HIV,15-49 years
2072,95-95-95,Total15plus,62474010,62579370,62330790,Total population,15+ years
2072,95-95-95,Total15to49,36591180,36652625,36493365,Total population,15-49 years
2073,95-95-95,ARTcoverage15to49,0.8808014,0.902236075,0.8613738999999999,ART coverage,15-49 years
2073,95-95-95,ARTcoverageAdult,0.9390809,0.942052475,0.934878775,ART coverage,15+ years
2073,95-95-95,HIVinc15plus,1.1654904e-4,1.481025e-4,9.01546e-5,HIV incidence,15+ years
2073,95-95-95,HIVinc15to49,7.592481e-5,1.09304425e-4,4.45548375e-5,HIV incidence,15-49 years
2073,95-95-95,IncPrevRatio15plus,0.00287392,0.003447308,0.002349855,Incidence:Prevalence ratio,15+ years
2073,95-95-95,IncPrevRatio15to49,0.01693184,0.0205042725,0.01331112,Incidence:Prevalence ratio,15-49 years
2073,95-95-95,NewAdultHIV,7019.194,8903.67425,5438.383250000001,New HIV infections,15-49 years
2073,95-95-95,NewHIV15to49,2762.244,3973.46475,1624.0120000000002,New HIV infections,15+ years
2073,95-95-95,Prev15plus,0.03883098999999999,0.041208715,0.0369440575,HIV prevalence,15+ years
2073,95-95-95,Prev15to49,0.004380367,0.0053420645,0.00333514825,HIV prevalence,15-49 years
2073,95-95-95,TotHIV15,2429683,2580288,2310921.5,Total living with HIV,15+ years
2073,95-95-95,TotHIV15to49,160083.1,195459.675,121973.475,Total living with HIV,15-49 years
2073,95-95-95,Total15plus,62570480,62676272.5,62426042.5,Total population,15+ years
2073,95-95-95,Total15to49,36543650,36605325,36445842.5,Total population,15-49 years
2074,95-95-95,ARTcoverage15to49,0.8800946000000001,0.90195875,0.860256675,ART coverage,15-49 years
2074,95-95-95,ARTcoverageAdult,0.9391799,0.942178075,0.93493875,ART coverage,15+ years
2074,95-95-95,HIVinc15plus,1.0897795e-4,1.39231975e-4,8.372970250000001e-5,HIV incidence,15+ years
2074,95-95-95,HIVinc15to49,7.059931e-5,1.0290829e-4,4.0632717500000006e-5,HIV incidence,15-49 years
2074,95-95-95,IncPrevRatio15plus,0.002861663,0.00344364725,0.0023298575,Incidence:Prevalence ratio,15+ years
2074,95-95-95,IncPrevRatio15to49,0.01709486,0.020791985,0.0133896925,Incidence:Prevalence ratio,15-49 years
2074,95-95-95,NewAdultHIV,6588.076,8402.81875,5069.5815,New HIV infections,15-49 years
2074,95-95-95,NewHIV15to49,2565.88,3737.30975,1479.44925,New HIV infections,15+ years
2074,95-95-95,Prev15plus,0.0365415,0.038871125,0.0346872575,HIV prevalence,15+ years
2074,95-95-95,Prev15to49,0.004030547,0.004953703,0.0030246575,HIV prevalence,15-49 years
2074,95-95-95,TotHIV15,2289690,2437468.25,2172798,Total living with HIV,15+ years
2074,95-95-95,TotHIV15to49,147096.8,181001.875,110464.425,Total living with HIV,15-49 years
2074,95-95-95,Total15plus,62659650,62765775,62513962.5,Total population,15+ years
2074,95-95-95,Total15to49,36493410,36554870,36395710,Total population,15-49 years
2075,95-95-95,ARTcoverage15to49,0.8794289,0.901724075,0.85905,ART coverage,15-49 years
2075,95-95-95,ARTcoverageAdult,0.9392626,0.942290675,0.934978275,ART coverage,15+ years
2075,95-95-95,HIVinc15plus,1.0188652e-4,1.3089145e-4,7.7735355e-5,HIV incidence,15+ years
2075,95-95-95,HIVinc15to49,6.568635e-5,9.695991e-5,3.70635125e-5,HIV incidence,15-49 years
2075,95-95-95,IncPrevRatio15plus,0.002852514,0.003443688,0.00231231075,Incidence:Prevalence ratio,15+ years
2075,95-95-95,IncPrevRatio15to49,0.01724746,0.0210707625,0.01345495249999999,Incidence:Prevalence ratio,15-49 years
2075,95-95-95,NewAdultHIV,6181.434,7928.401500000001,4723.1705,New HIV infections,15-49 years
2075,95-95-95,NewHIV15to49,2384.677,3517.571,1347.904,New HIV infections,15+ years
2075,95-95-95,Prev15plus,0.03434203,0.03662187999999999,0.03252157749999999,HIV prevalence,15+ years
2075,95-95-95,Prev15to49,0.00371312,0.00459917525,0.002746361,HIV prevalence,15-49 years
2075,95-95-95,TotHIV15,2154707,2299527.5,2039777.25,Total living with HIV,15+ years
2075,95-95-95,TotHIV15to49,135318.26,167806.475,100154.415,Total living with HIV,15-49 years
2075,95-95-95,Total15plus,62742210,62848622.5,62595382.5,Total population,15+ years
2075,95-95-95,Total15to49,36441080,36501992.5,36343577.5,Total population,15-49 years
2076,95-95-95,ARTcoverage15to49,0.8788131,0.901538175,0.8578693500000001,ART coverage,15-49 years
2076,95-95-95,ARTcoverageAdult,0.9393294,0.94239205,0.934998125,ART coverage,15+ years
2076,95-95-95,HIVinc15plus,9.522798e-5,1.23030825e-4,7.21273525e-5,HIV incidence,15+ years
2076,95-95-95,HIVinc15to49,6.115281e-5,9.1426505e-5,3.381693e-5,HIV incidence,15-49 years
2076,95-95-95,IncPrevRatio15plus,0.002845723,0.00344671275,0.00229645325,Incidence:Prevalence ratio,15+ years
2076,95-95-95,IncPrevRatio15to49,0.017388,0.0213392825,0.0135057425,Incidence:Prevalence ratio,15-49 years
2076,95-95-95,NewAdultHIV,5797.03,7478.15075,4396.9605,New HIV infections,15-49 years
2076,95-95-95,NewHIV15to49,2217.475,3313.09375,1228.2895,New HIV infections,15+ years
2076,95-95-95,Prev15plus,0.03223492,0.0344634025,0.030449285,HIV prevalence,15+ years
2076,95-95-95,Prev15to49,0.003425137,0.0042754925,0.00249698225,HIV prevalence,15-49 years
2076,95-95-95,TotHIV15,2024974,2166695.75,1912093.75,Total living with HIV,15+ years
2076,95-95-95,TotHIV15to49,124640.04,155766.475,90923.51,Total living with HIV,15-49 years
2076,95-95-95,Total15plus,62818840,62925470,62670902.5,Total population,15+ years
2076,95-95-95,Total15to49,36387340,36447515,36290167.5,Total population,15-49 years
2077,95-95-95,ARTcoverage15to49,0.8782587,0.901408275,0.8567531500000001,ART coverage,15-49 years
2077,95-95-95,ARTcoverageAdult,0.9393821,0.94248165,0.9350003,ART coverage,15+ years
2077,95-95-95,HIVinc15plus,8.899618e-5,1.1564455e-4,6.690022500000001e-5,HIV incidence,15+ years
2077,95-95-95,HIVinc15to49,5.697022e-5,8.6278635e-5,3.08670125e-5,HIV incidence,15-49 years
2077,95-95-95,IncPrevRatio15plus,0.002841665,0.00345309925,0.00228266525,Incidence:Prevalence ratio,15+ years
2077,95-95-95,IncPrevRatio15to49,0.0175137,0.0215946225,0.0135397275,Incidence:Prevalence ratio,15-49 years
2077,95-95-95,NewAdultHIV,5434.995,7052.280750000001,4091.06325,New HIV infections,15-49 years
2077,95-95-95,NewHIV15to49,2063.273,3122.8677500000003,1119.68675,New HIV infections,15+ years
2077,95-95-95,Prev15plus,0.03022167,0.0324007825,0.02847165749999999,HIV prevalence,15+ years
2077,95-95-95,Prev15to49,0.003164218,0.00398029375,0.0022739475,HIV prevalence,15-49 years
2077,95-95-95,TotHIV15,1900652,2039163,1789889.75,Total living with HIV,15+ years
2077,95-95-95,TotHIV15to49,114973.07,144793,82675.3625,Total living with HIV,15-49 years
2077,95-95-95,Total15plus,62889970,62996640,62741100,Total population,15+ years
2077,95-95-95,Total15to49,36332820,36392137.5,36235980,Total population,15-49 years
2078,95-95-95,ARTcoverage15to49,0.8777642999999999,0.901336825,0.8556948500000001,ART coverage,15-49 years
2078,95-95-95,ARTcoverageAdult,0.9394207,0.94256025,0.934985025,ART coverage,15+ years
2078,95-95-95,HIVinc15plus,8.315791e-5,1.08697625e-4,6.20225725e-5,HIV incidence,15+ years
2078,95-95-95,HIVinc15to49,5.310697e-5,8.1484045e-5,2.8184315e-5,HIV incidence,15-49 years
2078,95-95-95,IncPrevRatio15plus,0.002839861,0.00346237775,0.00227045575,Incidence:Prevalence ratio,15+ years
2078,95-95-95,IncPrevRatio15to49,0.01762476,0.021837715,0.01355643,Incidence:Prevalence ratio,15-49 years
2078,95-95-95,NewAdultHIV,5093.7699999999995,6649.1795,3803.96325,New HIV infections,15-49 years
2078,95-95-95,NewHIV15to49,1920.8954,2945.69925,1020.98335,New HIV infections,15+ years
2078,95-95-95,Prev15plus,0.02830322,0.030434985,0.02658963999999999,HIV prevalence,15+ years
2078,95-95-95,Prev15to49,0.002927332,0.00371734075,0.002074166,HIV prevalence,15-49 years
2078,95-95-95,TotHIV15,1781873,1917046,1673297.5,Total living with HIV,15+ years
2078,95-95-95,TotHIV15to49,106203.44,134887.625,75294.2175,Total living with HIV,15-49 years
2078,95-95-95,Total15plus,62956080,63062655,62806242.5,Total population,15+ years
2078,95-95-95,Total15to49,36277280,36335660,36180892.5,Total population,15-49 years
2079,95-95-95,ARTcoverage15to49,0.8773282,0.901322375,0.854692675,ART coverage,15-49 years
2079,95-95-95,ARTcoverageAdult,0.9394467,0.94263085,0.93495285,ART coverage,15+ years
2079,95-95-95,HIVinc15plus,7.768699e-5,1.021614775e-4,5.7470455e-5,HIV incidence,15+ years
2079,95-95-95,HIVinc15to49,4.953744e-5,7.70164175e-5,2.574476e-5,HIV incidence,15-49 years
2079,95-95-95,IncPrevRatio15plus,0.002840028,0.00347428725,0.00225954575,Incidence:Prevalence ratio,15+ years
2079,95-95-95,IncPrevRatio15to49,0.01772172999999999,0.0220695475,0.013556205,Incidence:Prevalence ratio,15-49 years
2079,95-95-95,NewAdultHIV,4772.178,6267.655,3534.53575,New HIV infections,15-49 years
2079,95-95-95,NewHIV15to49,1789.3773,2780.5925,931.285575,New HIV infections,15+ years
2079,95-95-95,Prev15plus,0.02647958,0.0285625675,0.024803,HIV prevalence,15+ years
2079,95-95-95,Prev15to49,0.002711938,0.003477292,0.00189498925,HIV prevalence,15-49 years
2079,95-95-95,TotHIV15,1668691,1800877,1562357,Total living with HIV,15+ years
2079,95-95-95,TotHIV15to49,98235.45,125984.05,68679.9225,Total living with HIV,15-49 years
2079,95-95-95,Total15plus,63017530,63123947.5,62866885,Total population,15+ years
2079,95-95-95,Total15to49,36220400,36277837.5,36124405,Total population,15-49 years
2080,95-95-95,ARTcoverage15to49,0.8769357,0.90135215,0.853729625,ART coverage,15-49 years
2080,95-95-95,ARTcoverageAdult,0.9394611,0.94269245,0.934905775,ART coverage,15+ years
2080,95-95-95,HIVinc15plus,7.256203e-5,9.60147225e-5,5.3223845e-5,HIV incidence,15+ years
2080,95-95-95,HIVinc15to49,4.623768e-5,7.285119e-5,2.352576e-5,HIV incidence,15-49 years
2080,95-95-95,IncPrevRatio15plus,0.002842001,0.00348870224999999,0.00224976625,Incidence:Prevalence ratio,15+ years
2080,95-95-95,IncPrevRatio15to49,0.01780854,0.02229408749999999,0.0135431075,Incidence:Prevalence ratio,15-49 years
2080,95-95-95,NewAdultHIV,4469.26,5906.75725,3281.8727499999995,New HIV infections,15-49 years
2080,95-95-95,NewHIV15to49,1667.8256,2626.6195,849.7505000000001,New HIV infections,15+ years
2080,95-95-95,Prev15plus,0.02474973,0.0267826525,0.02311067,HIV prevalence,15+ years
2080,95-95-95,Prev15to49,0.002515313,0.003256664,0.001733592,HIV prevalence,15-49 years
2080,95-95-95,TotHIV15,1561086,1690222,1457040.5,Total living with HIV,15+ years
2080,95-95-95,TotHIV15to49,90966.01,117803.925,62726.8,Total living with HIV,15-49 years
2080,95-95-95,Total15plus,63074340,63180407.5,62922950,Total population,15+ years
2080,95-95-95,Total15to49,36161800,36218160,36066317.5,Total population,15-49 years
2081,95-95-95,ARTcoverage15to49,0.8765521000000001,0.901394475,0.852769025,ART coverage,15-49 years
2081,95-95-95,ARTcoverageAdult,0.9394649,0.9427465,0.934844025,ART coverage,15+ years
2081,95-95-95,HIVinc15plus,6.775508e-5,9.02269875e-5,4.92571225e-5,HIV incidence,15+ years
2081,95-95-95,HIVinc15to49,4.318549e-5,6.89652575e-5,2.1506382500000003e-5,HIV incidence,15-49 years
2081,95-95-95,IncPrevRatio15plus,0.002845351,0.003505234,0.0022406725,Incidence:Prevalence ratio,15+ years
2081,95-95-95,IncPrevRatio15to49,0.01789439,0.02252019,0.013527345,Incidence:Prevalence ratio,15-49 years
2081,95-95-95,NewAdultHIV,4183.615,5565.02975,3044.65375,New HIV infections,15-49 years
2081,95-95-95,NewHIV15to49,1555.4066,2482.9122500000003,775.59385,New HIV infections,15+ years
2081,95-95-95,Prev15plus,0.02311192,0.02509365,0.02149446,HIV prevalence,15+ years
2081,95-95-95,Prev15to49,0.002334433,0.003052453,0.00158685125,HIV prevalence,15-49 years
2081,95-95-95,TotHIV15,1458991,1584978.25,1357278,Total living with HIV,15+ years
2081,95-95-95,TotHIV15to49,84282.8,110234.35,57318.93000000001,Total living with HIV,15-49 years
2081,95-95-95,Total15plus,63126470,63232145,62974415,Total population,15+ years
2081,95-95-95,Total15to49,36100920,36156260,36005907.5,Total population,15-49 years
2082,95-95-95,ARTcoverage15to49,0.8761659,0.9014388,0.85179755,ART coverage,15-49 years
2082,95-95-95,ARTcoverageAdult,0.9394592,0.9427951,0.934768375,ART coverage,15+ years
2082,95-95-95,HIVinc15plus,6.32639e-5,8.4795515e-5,4.556885e-5,HIV incidence,15+ years
2082,95-95-95,HIVinc15to49,4.036009e-5,6.533706999999999e-5,1.96671625e-5,HIV incidence,15-49 years
2082,95-95-95,IncPrevRatio15plus,0.002850704,0.00352451475,0.00223288325,Incidence:Prevalence ratio,15+ years
2082,95-95-95,IncPrevRatio15to49,0.01798217,0.0227507775,0.0135118275,Incidence:Prevalence ratio,15-49 years
2082,95-95-95,NewAdultHIV,3915.389,5242.62125,2823.0355,New HIV infections,15-49 years
2082,95-95-95,NewHIV15to49,1451.3348,2348.65725,708.08735,New HIV infections,15+ years
2082,95-95-95,Prev15plus,0.02156378,0.0234932275,0.01996738,HIV prevalence,15+ years
2082,95-95-95,Prev15to49,0.002167553,0.002862911,0.001452985,HIV prevalence,15-49 years
2082,95-95-95,TotHIV15,1362277,1485038,1262836,Total living with HIV,15+ years
2082,95-95-95,TotHIV15to49,78119.99,103210.2,52389.31,Total living with HIV,15-49 years
2082,95-95-95,Total15plus,63173670,63278705,63021002.5,Total population,15+ years
2082,95-95-95,Total15to49,36037190,36091560,35942675,Total population,15-49 years
2083,95-95-95,ARTcoverage15to49,0.8757697,0.90148045,0.850807525,ART coverage,15-49 years
2083,95-95-95,ARTcoverageAdult,0.9394445,0.94283815,0.934679825,ART coverage,15+ years
2083,95-95-95,HIVinc15plus,5.904854e-5,7.967829000000001e-5,4.21218525e-5,HIV incidence,15+ years
2083,95-95-95,HIVinc15to49,3.774182e-5,6.194586750000001e-5,1.79898125e-5,HIV incidence,15-49 years
2083,95-95-95,IncPrevRatio15plus,0.002857039,0.00355182975,0.0022253405,Incidence:Prevalence ratio,15+ years
2083,95-95-95,IncPrevRatio15to49,0.01807352,0.0229876275,0.0134981325,Incidence:Prevalence ratio,15-49 years
2083,95-95-95,NewAdultHIV,3662.368,4937.246500000001,2614.934,New HIV infections,15-49 years
2083,95-95-95,NewHIV15to49,1354.8739,2223.051,646.5503749999999,New HIV infections,15+ years
2083,95-95-95,Prev15plus,0.0201025,0.0219787175,0.01852939,HIV prevalence,15+ years
2083,95-95-95,Prev15to49,0.00201327,0.00268662675,0.00133056675,HIV prevalence,15-49 years
2083,95-95-95,TotHIV15,1270805,1390254.5,1172640.5,Total living with HIV,15+ years
2083,95-95-95,TotHIV15to49,72424.39,96676.455,47884.567500000005,Total living with HIV,15-49 years
2083,95-95-95,Total15plus,63215570,63319965,63062390,Total population,15+ years
2083,95-95-95,Total15to49,35969900,36023260,35875920,Total population,15-49 years
2084,95-95-95,ARTcoverage15to49,0.8753572000000001,0.9015141,0.8497893999999999,ART coverage,15-49 years
2084,95-95-95,ARTcoverageAdult,0.9394212,0.942876975,0.934577375,ART coverage,15+ years
2084,95-95-95,HIVinc15plus,5.509277e-5,7.4857825e-5,3.89015275e-5,HIV incidence,15+ years
2084,95-95-95,HIVinc15to49,3.531293e-5,5.877278e-5,1.6458155e-5,HIV incidence,15-49 years
2084,95-95-95,IncPrevRatio15plus,0.002864264,0.00358380725,0.00221793075,Incidence:Prevalence ratio,15+ years
2084,95-95-95,IncPrevRatio15to49,0.01817,0.02323256249999999,0.01348736,Incidence:Prevalence ratio,15-49 years
2084,95-95-95,NewAdultHIV,3423.7709999999997,4648.09,2419.6234999999997,New HIV infections,15-49 years
2084,95-95-95,NewHIV15to49,1265.3579,2105.3922500000003,590.3814,New HIV infections,15+ years
2084,95-95-95,Prev15plus,0.01872487,0.0205471975,0.01717711249999999,HIV prevalence,15+ years
2084,95-95-95,Prev15to49,0.001870356,0.0025223435,0.00121837875,HIV prevalence,15-49 years
2084,95-95-95,TotHIV15,1184398,1300477.75,1087671,Total living with HIV,15+ years
2084,95-95-95,TotHIV15to49,67150.14,90587.30250000002,43759.0275,Total living with HIV,15-49 years
2084,95-95-95,Total15plus,63251800,63355347.5,63098200,Total population,15+ years
2084,95-95-95,Total15to49,35898520,35950960,35804987.5,Total population,15-49 years
2085,95-95-95,ARTcoverage15to49,0.8749216,0.90153685,0.848736175,ART coverage,15-49 years
2085,95-95-95,ARTcoverageAdult,0.9393912,0.942913025,0.9344638,ART coverage,15+ years
2085,95-95-95,HIVinc15plus,5.138909e-5,7.0325875e-5,3.59015475e-5,HIV incidence,15+ years
2085,95-95-95,HIVinc15to49,3.30575e-5,5.58006375e-5,1.5057935e-5,HIV incidence,15-49 years
2085,95-95-95,IncPrevRatio15plus,0.002872736,0.00361850325,0.00221097775,Incidence:Prevalence ratio,15+ years
2085,95-95-95,IncPrevRatio15to49,0.01827291,0.0234869375,0.01348071,Incidence:Prevalence ratio,15-49 years
2085,95-95-95,NewAdultHIV,3199.348,4374.8905,2236.88675,New HIV infections,15-49 years
2085,95-95-95,NewHIV15to49,1182.1998,1995.04975,539.05055,New HIV infections,15+ years
2085,95-95-95,Prev15plus,0.01742766,0.0191955225,0.01590727,HIV prevalence,15+ years
2085,95-95-95,Prev15to49,0.001737761,0.0023690055,0.00111536775,HIV prevalence,15-49 years
2085,95-95-95,TotHIV15,1102872,1215535.5,1007722,Total living with HIV,15+ years
2085,95-95-95,TotHIV15to49,62257.81,84902.32750000001,39973.5925,Total living with HIV,15-49 years
2085,95-95-95,Total15plus,63282010,63384652.5,63127987.5,Total population,15+ years
2085,95-95-95,Total15to49,35822450,35873960,35729410,Total population,15-49 years
2086,95-95-95,ARTcoverage15to49,0.8744585,0.901544375,0.847641075,ART coverage,15-49 years
2086,95-95-95,ARTcoverageAdult,0.9393541,0.942947075,0.934336775,ART coverage,15+ years
2086,95-95-95,HIVinc15plus,4.791936e-5,6.606282e-5,3.31053175e-5,HIV incidence,15+ years
2086,95-95-95,HIVinc15to49,3.096113e-5,5.301387e-5,1.3776485000000002e-5,HIV incidence,15-49 years
2086,95-95-95,IncPrevRatio15plus,0.002882264,0.00365581325,0.00220426,Incidence:Prevalence ratio,15+ years
2086,95-95-95,IncPrevRatio15to49,0.01838338,0.0237518425,0.0134790825,Incidence:Prevalence ratio,15-49 years
2086,95-95-95,NewAdultHIV,2988.16,4116.66025,2065.87,New HIV infections,15-49 years
2086,95-95-95,NewHIV15to49,1104.8708,1891.439,492.09615,New HIV infections,15+ years
