year,modeled_scenario,Total15plus,Total15to49,indicator,mean,upper_CI,lower_CI,type,group
2046,95-95-95,55857652.5,36205967.5,ARTcoverageAdult,NA,0.93305795,NA,ART coverage,15+ years
2046,95-95-95,55857652.5,36205967.5,HIVinc15plus,NA,7.534503e-4,NA,HIV incidence,15+ years
2046,95-95-95,55857652.5,36205967.5,HIVinc15to49,NA,7.314652250000001e-4,NA,HIV incidence,15-49 years
2046,95-95-95,55857652.5,36205967.5,IncPrevRatio15plus,NA,0.005378323,NA,Incidence:Prevalence ratio,15+ years
2046,95-95-95,55857652.5,36205967.5,IncPrevRatio15to49,NA,0.0137686125,NA,Incidence:Prevalence ratio,15-49 years
2046,95-95-95,55857652.5,36205967.5,NewAdultHIV,NA,36955.98,NA,New HIV infections,15-49 years
2046,95-95-95,55857652.5,36205967.5,NewHIV15to49,NA,25114.94,NA,New HIV infections,15+ years
2046,95-95-95,55857652.5,36205967.5,Prev15plus,NA,0.123021375,NA,HIV prevalence,15+ years
2046,95-95-95,55857652.5,36205967.5,Prev15to49,NA,0.050598215,NA,HIV prevalence,15-49 years
2046,95-95-95,55857652.5,36205967.5,TotHIV15,NA,6860099.75,NA,Total living with HIV,15+ years
2046,95-95-95,55857652.5,36205967.5,TotHIV15to49,NA,1830331.5,NA,Total living with HIV,15-49 years
2046,95-95-95,55662850,36050345,ARTcoverage15to49,NA,NA,0.88968435,ART coverage,15-49 years
2046,95-95-95,55662850,36050345,ARTcoverageAdult,NA,NA,0.92448995,ART coverage,15+ years
2046,95-95-95,55662850,36050345,HIVinc15plus,NA,NA,5.784394e-4,HIV incidence,15+ years
2046,95-95-95,55662850,36050345,HIVinc15to49,NA,NA,5.255625749999999e-4,HIV incidence,15-49 years
2046,95-95-95,55662850,36050345,IncPrevRatio15plus,NA,NA,0.0043341295,Incidence:Prevalence ratio,15+ years
2046,95-95-95,55662850,36050345,IncPrevRatio15to49,NA,NA,0.0110559275,Incidence:Prevalence ratio,15-49 years
2046,95-95-95,55662850,36050345,NewAdultHIV,NA,NA,28560.29,New HIV infections,15-49 years
2046,95-95-95,55662850,36050345,NewHIV15to49,NA,NA,18154.6175,New HIV infections,15+ years
2046,95-95-95,55662850,36050345,Prev15plus,NA,NA,0.1171453,HIV prevalence,15+ years
2046,95-95-95,55662850,36050345,Prev15to49,NA,NA,0.0453793225,HIV prevalence,15-49 years
2046,95-95-95,55662850,36050345,TotHIV15,NA,NA,6533649.5,Total living with HIV,15+ years
2046,95-95-95,55662850,36050345,TotHIV15to49,NA,NA,1640872.75,Total living with HIV,15-49 years
2047,95-95-95,56165610,36219950,ARTcoverage15to49,0.8997478,NA,NA,ART coverage,15-49 years
2047,95-95-95,56165610,36219950,ARTcoverageAdult,0.929811,NA,NA,ART coverage,15+ years
2047,95-95-95,56165610,36219950,HIVinc15plus,6.214009999999999e-4,NA,NA,HIV incidence,15+ years
2047,95-95-95,56165610,36219950,HIVinc15to49,5.829683e-4,NA,NA,HIV incidence,15-49 years
2047,95-95-95,56165610,36219950,IncPrevRatio15plus,0.004702893,NA,NA,Incidence:Prevalence ratio,15+ years
2047,95-95-95,56165610,36219950,IncPrevRatio15to49,0.01258946,NA,NA,Incidence:Prevalence ratio,15-49 years
2047,95-95-95,56165610,36219950,NewAdultHIV,30917.870000000003,NA,NA,New HIV infections,15-49 years
2047,95-95-95,56165610,36219950,NewHIV15to49,20179.63,NA,NA,New HIV infections,15+ years
2047,95-95-95,56165610,36219950,Prev15plus,0.1166264,NA,NA,HIV prevalence,15+ years
2047,95-95-95,56165610,36219950,Prev15to49,0.04416048,NA,NA,HIV prevalence,15-49 years
2047,95-95-95,56165610,36219950,TotHIV15,6550376,NA,NA,Total living with HIV,15+ years
2047,95-95-95,56165610,36219950,TotHIV15to49,1599501,NA,NA,Total living with HIV,15-49 years
2047,95-95-95,56256275,36285070,ARTcoverage15to49,NA,0.911311875,NA,ART coverage,15-49 years
2047,95-95-95,56256275,36285070,ARTcoverageAdult,NA,0.933630825,NA,ART coverage,15+ years
2047,95-95-95,56256275,36285070,HIVinc15plus,NA,7.101088249999999e-4,NA,HIV incidence,15+ years
2047,95-95-95,56256275,36285070,HIVinc15to49,NA,6.83228e-4,NA,HIV incidence,15-49 years
2047,95-95-95,56256275,36285070,IncPrevRatio15plus,NA,0.00522289075,NA,Incidence:Prevalence ratio,15+ years
2047,95-95-95,56256275,36285070,IncPrevRatio15to49,NA,0.01383314499999999,NA,Incidence:Prevalence ratio,15-49 years
2047,95-95-95,56256275,36285070,NewAdultHIV,NA,35203.2975,NA,New HIV infections,15-49 years
2047,95-95-95,56256275,36285070,NewHIV15to49,NA,23594.0425,NA,New HIV infections,15+ years
2047,95-95-95,56256275,36285070,Prev15plus,NA,0.11982785,NA,HIV prevalence,15+ years
2047,95-95-95,56256275,36285070,Prev15to49,NA,0.047200985,NA,HIV prevalence,15-49 years
2047,95-95-95,56256275,36285070,TotHIV15,NA,6729891.25,NA,Total living with HIV,15+ years
2047,95-95-95,56256275,36285070,TotHIV15to49,NA,1711221,NA,Total living with HIV,15-49 years
2047,95-95-95,56057950,36127967.5,ARTcoverage15to49,NA,NA,0.889313625,ART coverage,15-49 years
2047,95-95-95,56057950,36127967.5,ARTcoverageAdult,NA,NA,0.925242725,ART coverage,15+ years
2047,95-95-95,56057950,36127967.5,HIVinc15plus,NA,NA,5.418632499999999e-4,HIV incidence,15+ years
2047,95-95-95,56057950,36127967.5,HIVinc15to49,NA,NA,4.85566875e-4,HIV incidence,15-49 years
2047,95-95-95,56057950,36127967.5,IncPrevRatio15plus,NA,NA,0.00418852975,Incidence:Prevalence ratio,15+ years
2047,95-95-95,56057950,36127967.5,IncPrevRatio15to49,NA,NA,0.01106896,Incidence:Prevalence ratio,15-49 years
2047,95-95-95,56057950,36127967.5,NewAdultHIV,NA,NA,27038.3675,New HIV infections,15-49 years
2047,95-95-95,56057950,36127967.5,NewHIV15to49,NA,NA,16868.5475,New HIV infections,15+ years
2047,95-95-95,56057950,36127967.5,Prev15plus,NA,NA,0.113990775,HIV prevalence,15+ years
2047,95-95-95,56057950,36127967.5,Prev15to49,NA,NA,0.04202361249999999,HIV prevalence,15-49 years
2047,95-95-95,56057950,36127967.5,TotHIV15,NA,NA,6402697.75,Total living with HIV,15+ years
2047,95-95-95,56057950,36127967.5,TotHIV15to49,NA,NA,1523951.5,Total living with HIV,15-49 years
2048,95-95-95,56553030,36335490,ARTcoverage15to49,0.8995545,NA,NA,ART coverage,15-49 years
2048,95-95-95,56553030,36335490,ARTcoverageAdult,0.9304558,NA,NA,ART coverage,15+ years
2048,95-95-95,56553030,36335490,HIVinc15plus,5.838359e-4,NA,NA,HIV incidence,15+ years
2048,95-95-95,56553030,36335490,HIVinc15to49,5.41905e-4,NA,NA,HIV incidence,15-49 years
2048,95-95-95,56553030,36335490,IncPrevRatio15plus,0.004558871,NA,NA,Incidence:Prevalence ratio,15+ years
2048,95-95-95,56553030,36335490,IncPrevRatio15to49,0.01260859,NA,NA,Incidence:Prevalence ratio,15-49 years
2048,95-95-95,56553030,36335490,NewAdultHIV,29351.94,NA,NA,New HIV infections,15-49 years
2048,95-95-95,56553030,36335490,NewHIV15to49,18878.07,NA,NA,New HIV infections,15+ years
2048,95-95-95,56553030,36335490,Prev15plus,0.1134398,NA,NA,HIV prevalence,15+ years
2048,95-95-95,56553030,36335490,Prev15to49,0.0411095,NA,NA,HIV prevalence,15-49 years
2048,95-95-95,56553030,36335490,TotHIV15,6415361,NA,NA,Total living with HIV,15+ years
2048,95-95-95,56553030,36335490,TotHIV15to49,1493744,NA,NA,Total living with HIV,15-49 years
2048,95-95-95,56644887.5,36401372.5,ARTcoverage15to49,NA,0.911211475,NA,ART coverage,15-49 years
2048,95-95-95,56644887.5,36401372.5,ARTcoverageAdult,NA,0.934178575,NA,ART coverage,15+ years
2048,95-95-95,56644887.5,36401372.5,HIVinc15plus,NA,6.692235249999999e-4,NA,HIV incidence,15+ years
2048,95-95-95,56644887.5,36401372.5,HIVinc15to49,NA,6.37912325e-4,NA,HIV incidence,15-49 years
2048,95-95-95,56644887.5,36401372.5,IncPrevRatio15plus,NA,0.00507588225,NA,Incidence:Prevalence ratio,15+ years
2048,95-95-95,56644887.5,36401372.5,IncPrevRatio15to49,NA,0.0138773375,NA,Incidence:Prevalence ratio,15-49 years
2048,95-95-95,56644887.5,36401372.5,NewAdultHIV,NA,33524.8275,NA,New HIV infections,15-49 years
2048,95-95-95,56644887.5,36401372.5,NewHIV15to49,NA,22172.45,NA,New HIV infections,15+ years
2048,95-95-95,56644887.5,36401372.5,Prev15plus,NA,0.11662055,NA,HIV prevalence,15+ years
2048,95-95-95,56644887.5,36401372.5,Prev15to49,NA,0.044065405,NA,HIV prevalence,15-49 years
2048,95-95-95,56644887.5,36401372.5,TotHIV15,NA,6595196.25,NA,Total living with HIV,15+ years
2048,95-95-95,56644887.5,36401372.5,TotHIV15to49,NA,1602706.25,NA,Total living with HIV,15-49 years
2048,95-95-95,56443350,36243057.5,ARTcoverage15to49,NA,NA,0.8890088249999999,ART coverage,15-49 years
2048,95-95-95,56443350,36243057.5,ARTcoverageAdult,NA,NA,0.925955175,ART coverage,15+ years
2048,95-95-95,56443350,36243057.5,HIVinc15plus,NA,NA,5.07490425e-4,HIV incidence,15+ years
2048,95-95-95,56443350,36243057.5,HIVinc15to49,NA,NA,4.48314225e-4,HIV incidence,15-49 years
2048,95-95-95,56443350,36243057.5,IncPrevRatio15plus,NA,NA,0.0040504415,Incidence:Prevalence ratio,15+ years
2048,95-95-95,56443350,36243057.5,IncPrevRatio15to49,NA,NA,0.011064625,Incidence:Prevalence ratio,15-49 years
2048,95-95-95,56443350,36243057.5,NewAdultHIV,NA,NA,25586.6425,New HIV infections,15-49 years
2048,95-95-95,56443350,36243057.5,NewHIV15to49,NA,NA,15674.4475,New HIV infections,15+ years
2048,95-95-95,56443350,36243057.5,Prev15plus,NA,NA,0.11082535,HIV prevalence,15+ years
2048,95-95-95,56443350,36243057.5,Prev15to49,NA,NA,0.03893941,HIV prevalence,15-49 years
2048,95-95-95,56443350,36243057.5,TotHIV15,NA,NA,6267565.5,Total living with HIV,15+ years
2048,95-95-95,56443350,36243057.5,TotHIV15to49,NA,NA,1416615.5,Total living with HIV,15-49 years
2049,95-95-95,56931190,36472050,ARTcoverage15to49,0.8993928,NA,NA,ART coverage,15-49 years
2049,95-95-95,56931190,36472050,ARTcoverageAdult,0.9310695,NA,NA,ART coverage,15+ years
2049,95-95-95,56931190,36472050,HIVinc15plus,5.4848e-4,NA,NA,HIV incidence,15+ years
2049,95-95-95,56931190,36472050,HIVinc15to49,5.034843e-4,NA,NA,HIV incidence,15-49 years
2049,95-95-95,56931190,36472050,IncPrevRatio15plus,0.004422699,NA,NA,Incidence:Prevalence ratio,15+ years
2049,95-95-95,56931190,36472050,IncPrevRatio15to49,0.01261866,NA,NA,Incidence:Prevalence ratio,15-49 years
2049,95-95-95,56931190,36472050,NewAdultHIV,27856.58,NA,NA,New HIV infections,15-49 years
2049,95-95-95,56931190,36472050,NewHIV15to49,17657.66,NA,NA,New HIV infections,15+ years
2049,95-95-95,56931190,36472050,Prev15plus,0.1102423,NA,NA,HIV prevalence,15+ years
2049,95-95-95,56931190,36472050,Prev15to49,0.03826853,NA,NA,HIV prevalence,15-49 years
2049,95-95-95,56931190,36472050,TotHIV15,6276208,NA,NA,Total living with HIV,15+ years
2049,95-95-95,56931190,36472050,TotHIV15to49,1395741,NA,NA,Total living with HIV,15-49 years
2049,95-95-95,57024090,36538530,ARTcoverage15to49,NA,0.9111313,NA,ART coverage,15-49 years
2049,95-95-95,57024090,36538530,ARTcoverageAdult,NA,0.9347012,NA,ART coverage,15+ years
2049,95-95-95,57024090,36538530,HIVinc15plus,NA,6.3066585e-4,NA,HIV incidence,15+ years
2049,95-95-95,57024090,36538530,HIVinc15to49,NA,5.95375575e-4,NA,HIV incidence,15-49 years
2049,95-95-95,57024090,36538530,IncPrevRatio15plus,NA,0.004937082,NA,Incidence:Prevalence ratio,15+ years
2049,95-95-95,57024090,36538530,IncPrevRatio15to49,NA,0.013914135,NA,Incidence:Prevalence ratio,15-49 years
2049,95-95-95,57024090,36538530,NewAdultHIV,NA,31918.625,NA,New HIV infections,15-49 years
2049,95-95-95,57024090,36538530,NewHIV15to49,NA,20835.6425,NA,New HIV infections,15+ years
2049,95-95-95,57024090,36538530,Prev15plus,NA,0.11340125,NA,HIV prevalence,15+ years
2049,95-95-95,57024090,36538530,Prev15to49,NA,0.041133525,NA,HIV prevalence,15-49 years
2049,95-95-95,57024090,36538530,TotHIV15,NA,6456250.25,NA,Total living with HIV,15+ years
2049,95-95-95,57024090,36538530,TotHIV15to49,NA,1501746,NA,Total living with HIV,15-49 years
2049,95-95-95,56819495,36379347.5,ARTcoverage15to49,NA,NA,0.8887278249999999,ART coverage,15-49 years
2049,95-95-95,56819495,36379347.5,ARTcoverageAdult,NA,NA,0.92663085,ART coverage,15+ years
2049,95-95-95,56819495,36379347.5,HIVinc15plus,NA,NA,4.75204275e-4,HIV incidence,15+ years
2049,95-95-95,56819495,36379347.5,HIVinc15to49,NA,NA,4.13629925e-4,HIV incidence,15-49 years
2049,95-95-95,56819495,36379347.5,IncPrevRatio15plus,NA,NA,0.003919696,Incidence:Prevalence ratio,15+ years
2049,95-95-95,56819495,36379347.5,IncPrevRatio15to49,NA,NA,0.0110537225,Incidence:Prevalence ratio,15-49 years
2049,95-95-95,56819495,36379347.5,NewAdultHIV,NA,NA,24203.2275,New HIV infections,15-49 years
2049,95-95-95,56819495,36379347.5,NewHIV15to49,NA,NA,14559.53,New HIV infections,15+ years
2049,95-95-95,56819495,36379347.5,Prev15plus,NA,NA,0.107651025,HIV prevalence,15+ years
2049,95-95-95,56819495,36379347.5,Prev15to49,NA,NA,0.03606934499999999,HIV prevalence,15-49 years
2049,95-95-95,56819495,36379347.5,TotHIV15,NA,NA,6128452.75,Total living with HIV,15+ years
2049,95-95-95,56819495,36379347.5,TotHIV15to49,NA,NA,1317138.5,Total living with HIV,15-49 years
2050,95-95-95,57300620,36608910,ARTcoverage15to49,0.8992036,NA,NA,ART coverage,15-49 years
2050,95-95-95,57300620,36608910,ARTcoverageAdult,0.9316548,NA,NA,ART coverage,15+ years
2050,95-95-95,57300620,36608910,HIVinc15plus,5.152084e-4,NA,NA,HIV incidence,15+ years
2050,95-95-95,57300620,36608910,HIVinc15to49,4.67537e-4,NA,NA,HIV incidence,15-49 years
2050,95-95-95,57300620,36608910,IncPrevRatio15plus,0.004294124,NA,NA,Incidence:Prevalence ratio,15+ years
2050,95-95-95,57300620,36608910,IncPrevRatio15to49,0.01263642,NA,NA,Incidence:Prevalence ratio,15-49 years
2050,95-95-95,57300620,36608910,NewAdultHIV,26429.45,NA,NA,New HIV infections,15-49 years
2050,95-95-95,57300620,36608910,NewHIV15to49,16504.5,NA,NA,New HIV infections,15+ years
2050,95-95-95,57300620,36608910,Prev15plus,0.1070343,NA,NA,HIV prevalence,15+ years
2050,95-95-95,57300620,36608910,Prev15to49,0.03557669,NA,NA,HIV prevalence,15-49 years
2050,95-95-95,57300620,36608910,TotHIV15,6133117,NA,NA,Total living with HIV,15+ years
2050,95-95-95,57300620,36608910,TotHIV15to49,1302434,NA,NA,Total living with HIV,15-49 years
2050,95-95-95,57394460,36675687.5,ARTcoverage15to49,NA,0.911024225,NA,ART coverage,15-49 years
2050,95-95-95,57394460,36675687.5,ARTcoverageAdult,NA,0.93520215,NA,ART coverage,15+ years
2050,95-95-95,57394460,36675687.5,HIVinc15plus,NA,5.943034750000001e-4,NA,HIV incidence,15+ years
2050,95-95-95,57394460,36675687.5,HIVinc15to49,NA,5.554538e-4,NA,HIV incidence,15-49 years
2050,95-95-95,57394460,36675687.5,IncPrevRatio15plus,NA,0.0048062355,NA,Incidence:Prevalence ratio,15+ years
2050,95-95-95,57394460,36675687.5,IncPrevRatio15to49,NA,0.01396165,NA,Incidence:Prevalence ratio,15-49 years
2050,95-95-95,57394460,36675687.5,NewAdultHIV,NA,30382.3675,NA,New HIV infections,15-49 years
2050,95-95-95,57394460,36675687.5,NewHIV15to49,NA,19568.335,NA,New HIV infections,15+ years
2050,95-95-95,57394460,36675687.5,Prev15plus,NA,0.1101704,NA,HIV prevalence,15+ years
2050,95-95-95,57394460,36675687.5,Prev15to49,NA,0.0383442625,NA,HIV prevalence,15-49 years
2050,95-95-95,57394460,36675687.5,TotHIV15,NA,6313237.75,NA,Total living with HIV,15+ years
2050,95-95-95,57394460,36675687.5,TotHIV15to49,NA,1405206.75,NA,Total living with HIV,15-49 years
2050,95-95-95,57187017.5,36516160,ARTcoverage15to49,NA,NA,0.8884017500000001,ART coverage,15-49 years
2050,95-95-95,57187017.5,36516160,ARTcoverageAdult,NA,NA,0.92727375,ART coverage,15+ years
2050,95-95-95,57187017.5,36516160,HIVinc15plus,NA,NA,4.4488547500000006e-4,HIV incidence,15+ years
2050,95-95-95,57187017.5,36516160,HIVinc15to49,NA,NA,3.813145e-4,HIV incidence,15-49 years
2050,95-95-95,57187017.5,36516160,IncPrevRatio15plus,NA,NA,0.003796039,Incidence:Prevalence ratio,15+ years
2050,95-95-95,57187017.5,36516160,IncPrevRatio15to49,NA,NA,0.01105082,Incidence:Prevalence ratio,15-49 years
2050,95-95-95,57187017.5,36516160,NewAdultHIV,NA,NA,22885.735,New HIV infections,15-49 years
2050,95-95-95,57187017.5,36516160,NewHIV15to49,NA,NA,13510.375,New HIV infections,15+ years
2050,95-95-95,57187017.5,36516160,Prev15plus,NA,NA,0.1044678,HIV prevalence,15+ years
2050,95-95-95,57187017.5,36516160,Prev15to49,NA,NA,0.03335389,HIV prevalence,15-49 years
2050,95-95-95,57187017.5,36516160,TotHIV15,NA,NA,5985559.5,Total living with HIV,15+ years
2050,95-95-95,57187017.5,36516160,TotHIV15to49,NA,NA,1222546.25,Total living with HIV,15-49 years
2051,95-95-95,57661530,36760420,ARTcoverage15to49,0.8990007,NA,NA,ART coverage,15-49 years
2051,95-95-95,57661530,36760420,ARTcoverageAdult,0.9322126,NA,NA,ART coverage,15+ years
2051,95-95-95,57661530,36760420,HIVinc15plus,4.839008e-4,NA,NA,HIV incidence,15+ years
2051,95-95-95,57661530,36760420,HIVinc15to49,4.338273e-4,NA,NA,HIV incidence,15-49 years
2051,95-95-95,57661530,36760420,IncPrevRatio15plus,0.004172865,NA,NA,Incidence:Prevalence ratio,15+ years
2051,95-95-95,57661530,36760420,IncPrevRatio15to49,0.01266039,NA,NA,Incidence:Prevalence ratio,15-49 years
2051,95-95-95,57661530,36760420,NewAdultHIV,25067.95,NA,NA,New HIV infections,15-49 years
2051,95-95-95,57661530,36760420,NewHIV15to49,15418.52,NA,NA,New HIV infections,15+ years
2051,95-95-95,57661530,36760420,Prev15plus,0.1038183,NA,NA,HIV prevalence,15+ years
2051,95-95-95,57661530,36760420,Prev15to49,0.03302726,NA,NA,HIV prevalence,15-49 years
2051,95-95-95,57661530,36760420,TotHIV15,5986308,NA,NA,Total living with HIV,15+ years
2051,95-95-95,57661530,36760420,TotHIV15to49,1214107,NA,NA,Total living with HIV,15-49 years
2051,95-95-95,57756297.5,36827422.5,ARTcoverage15to49,NA,0.9109057,NA,ART coverage,15-49 years
2051,95-95-95,57756297.5,36827422.5,ARTcoverageAdult,NA,0.935681975,NA,ART coverage,15+ years
2051,95-95-95,57756297.5,36827422.5,HIVinc15plus,NA,5.6001295e-4,NA,HIV incidence,15+ years
2051,95-95-95,57756297.5,36827422.5,HIVinc15to49,NA,5.1789565e-4,NA,HIV incidence,15-49 years
2051,95-95-95,57756297.5,36827422.5,IncPrevRatio15plus,NA,0.004683044,NA,Incidence:Prevalence ratio,15+ years
2051,95-95-95,57756297.5,36827422.5,IncPrevRatio15to49,NA,0.014018215,NA,Incidence:Prevalence ratio,15-49 years
2051,95-95-95,57756297.5,36827422.5,NewAdultHIV,NA,28913.255,NA,New HIV infections,15-49 years
2051,95-95-95,57756297.5,36827422.5,NewHIV15to49,NA,18371.2925,NA,New HIV infections,15+ years
2051,95-95-95,57756297.5,36827422.5,Prev15plus,NA,0.106931325,NA,HIV prevalence,15+ years
2051,95-95-95,57756297.5,36827422.5,Prev15to49,NA,0.0356923675,NA,HIV prevalence,15-49 years
2051,95-95-95,57756297.5,36827422.5,TotHIV15,NA,6166404.25,NA,Total living with HIV,15+ years
2051,95-95-95,57756297.5,36827422.5,TotHIV15to49,NA,1313475,NA,Total living with HIV,15-49 years
2051,95-95-95,57546140,36667827.5,ARTcoverage15to49,NA,NA,0.888045925,ART coverage,15-49 years
2051,95-95-95,57546140,36667827.5,ARTcoverageAdult,NA,NA,0.92788365,ART coverage,15+ years
2051,95-95-95,57546140,36667827.5,HIVinc15plus,NA,NA,4.16419475e-4,HIV incidence,15+ years
2051,95-95-95,57546140,36667827.5,HIVinc15to49,NA,NA,3.5115220000000004e-4,HIV incidence,15-49 years
2051,95-95-95,57546140,36667827.5,IncPrevRatio15plus,NA,NA,0.003679215,Incidence:Prevalence ratio,15+ years
2051,95-95-95,57546140,36667827.5,IncPrevRatio15to49,NA,NA,0.0110539275,Incidence:Prevalence ratio,15-49 years
2051,95-95-95,57546140,36667827.5,NewAdultHIV,NA,NA,21631.665,New HIV infections,15-49 years
2051,95-95-95,57546140,36667827.5,NewHIV15to49,NA,NA,12526.3275,New HIV infections,15+ years
2051,95-95-95,57546140,36667827.5,Prev15plus,NA,NA,0.101277675,HIV prevalence,15+ years
2051,95-95-95,57546140,36667827.5,Prev15to49,NA,NA,0.0307881725,HIV prevalence,15-49 years
2051,95-95-95,57546140,36667827.5,TotHIV15,NA,NA,5839103.5,Total living with HIV,15+ years
2051,95-95-95,57546140,36667827.5,TotHIV15to49,NA,NA,1133172.25,Total living with HIV,15-49 years
2052,95-95-95,58013880,36910960,ARTcoverage15to49,0.8987263,NA,NA,ART coverage,15-49 years
2052,95-95-95,58013880,36910960,ARTcoverageAdult,0.9327443,NA,NA,ART coverage,15+ years
2052,95-95-95,58013880,36910960,HIVinc15plus,4.544457e-4,NA,NA,HIV incidence,15+ years
2052,95-95-95,58013880,36910960,HIVinc15to49,4.022068e-4,NA,NA,HIV incidence,15-49 years
2052,95-95-95,58013880,36910960,IncPrevRatio15plus,0.004058662,NA,NA,Incidence:Prevalence ratio,15+ years
2052,95-95-95,58013880,36910960,IncPrevRatio15to49,0.01270567,NA,NA,Incidence:Prevalence ratio,15-49 years
2052,95-95-95,58013880,36910960,NewAdultHIV,23769.47,NA,NA,New HIV infections,15-49 years
2052,95-95-95,58013880,36910960,NewHIV15to49,14389.56,NA,NA,New HIV infections,15+ years
2052,95-95-95,58013880,36910960,Prev15plus,0.10059661,NA,NA,HIV prevalence,15+ years
2052,95-95-95,58013880,36910960,Prev15to49,0.03057918,NA,NA,HIV prevalence,15-49 years
2052,95-95-95,58013880,36910960,TotHIV15,5835991,NA,NA,Total living with HIV,15+ years
2052,95-95-95,58013880,36910960,TotHIV15to49,1128717,NA,NA,Total living with HIV,15-49 years
2052,95-95-95,58109402.5,36977980,ARTcoverage15to49,NA,0.91073315,NA,ART coverage,15-49 years
2052,95-95-95,58109402.5,36977980,ARTcoverageAdult,NA,0.93614035,NA,ART coverage,15+ years
2052,95-95-95,58109402.5,36977980,HIVinc15plus,NA,5.2767795e-4,NA,HIV incidence,15+ years
