intervention_year,indicator,year,parameter_set,scenario,value
2045,NewDiagnosesPregnancy,2031,2,intervention,11125.4
2045,NewDiagnosesPregnancy,2031,2,baseline,11125.4
2045,NewDiagnosesPregnancy,2032,1,intervention,10700.7
2045,NewDiagnosesPregnancy,2032,1,baseline,10700.7
2045,NewDiagnosesPregnancy,2032,2,intervention,10568.7
2045,NewDiagnosesPregnancy,2032,2,baseline,10568.7
2045,NewDiagnosesPregnancy,2033,1,intervention,10179.9
2045,NewDiagnosesPregnancy,2033,1,baseline,10179.9
2045,NewDiagnosesPregnancy,2033,2,intervention,10022.6
2045,NewDiagnosesPregnancy,2033,2,baseline,10022.6
2045,NewDiagnosesPregnancy,2034,1,intervention,9669.28
2045,NewDiagnosesPregnancy,2034,1,baseline,9669.28
2045,NewDiagnosesPregnancy,2034,2,intervention,9490.4
2045,NewDiagnosesPregnancy,2034,2,baseline,9490.4
2045,NewDiagnosesPregnancy,2035,1,intervention,9171.34
2045,NewDiagnosesPregnancy,2035,1,baseline,9171.34
2045,NewDiagnosesPregnancy,2035,2,intervention,8974.7
2045,NewDiagnosesPregnancy,2035,2,baseline,8974.7
2045,NewDiagnosesPregnancy,2036,1,intervention,8686.94
2045,NewDiagnosesPregnancy,2036,1,baseline,8686.94
2045,NewDiagnosesPregnancy,2036,2,intervention,8476.38
2045,NewDiagnosesPregnancy,2036,2,baseline,8476.38
2045,NewDiagnosesPregnancy,2037,1,intervention,8216.15
2045,NewDiagnosesPregnancy,2037,1,baseline,8216.15
2045,NewDiagnosesPregnancy,2037,2,intervention,7995.35
2045,NewDiagnosesPregnancy,2037,2,baseline,7995.35
2045,NewDiagnosesPregnancy,2038,1,intervention,7759.65
2045,NewDiagnosesPregnancy,2038,1,baseline,7759.65
2045,NewDiagnosesPregnancy,2038,2,intervention,7531.96
2045,NewDiagnosesPregnancy,2038,2,baseline,7531.96
2045,NewDiagnosesPregnancy,2039,1,intervention,7318.27
2045,NewDiagnosesPregnancy,2039,1,baseline,7318.27
2045,NewDiagnosesPregnancy,2039,2,intervention,7086.71
2045,NewDiagnosesPregnancy,2039,2,baseline,7086.71
2045,NewDiagnosesPregnancy,2040,1,intervention,6892.42
2045,NewDiagnosesPregnancy,2040,1,baseline,6892.42
2045,NewDiagnosesPregnancy,2040,2,intervention,6659.68
2045,NewDiagnosesPregnancy,2040,2,baseline,6659.68
2045,NewDiagnosesPregnancy,2041,1,intervention,6482.47
2045,NewDiagnosesPregnancy,2041,1,baseline,6482.47
2045,NewDiagnosesPregnancy,2041,2,intervention,6250.9
2045,NewDiagnosesPregnancy,2041,2,baseline,6250.9
2045,NewDiagnosesPregnancy,2042,1,intervention,6088.6
2045,NewDiagnosesPregnancy,2042,1,baseline,6088.6
2045,NewDiagnosesPregnancy,2042,2,intervention,5860.23
2045,NewDiagnosesPregnancy,2042,2,baseline,5860.23
2045,NewDiagnosesPregnancy,2043,1,intervention,5710.78
2045,NewDiagnosesPregnancy,2043,1,baseline,5710.78
2045,NewDiagnosesPregnancy,2043,2,intervention,5487.39
2045,NewDiagnosesPregnancy,2043,2,baseline,5487.39
2045,NewDiagnosesPregnancy,2044,1,intervention,5349.9
2045,NewDiagnosesPregnancy,2044,1,baseline,5349.9
2045,NewDiagnosesPregnancy,2044,2,intervention,5132.91
2045,NewDiagnosesPregnancy,2044,2,baseline,5132.91
2045,NewDiagnosesPregnancy,2045,1,intervention,6156.85
2045,NewDiagnosesPregnancy,2045,1,baseline,5007.37
2045,NewDiagnosesPregnancy,2045,2,intervention,5750.21
2045,NewDiagnosesPregnancy,2045,2,baseline,4797.83
2045,NewDiagnosesPregnancy,2046,1,intervention,7934.51
2045,NewDiagnosesPregnancy,2046,1,baseline,4684.08
2045,NewDiagnosesPregnancy,2046,2,intervention,7180.22
2045,NewDiagnosesPregnancy,2046,2,baseline,4482.76
2045,NewDiagnosesPregnancy,2047,1,intervention,9182.02
2045,NewDiagnosesPregnancy,2047,1,baseline,4380.27
2045,NewDiagnosesPregnancy,2047,2,intervention,8177.94
2045,NewDiagnosesPregnancy,2047,2,baseline,4187.73
2045,NewDiagnosesPregnancy,2048,1,intervention,10005.6
2045,NewDiagnosesPregnancy,2048,1,baseline,4095.86
2045,NewDiagnosesPregnancy,2048,2,intervention,8827.53
2045,NewDiagnosesPregnancy,2048,2,baseline,3912.44
2045,NewDiagnosesPregnancy,2049,1,intervention,10517.1
2045,NewDiagnosesPregnancy,2049,1,baseline,3830.73
2045,NewDiagnosesPregnancy,2049,2,intervention,9218.58
2045,NewDiagnosesPregnancy,2049,2,baseline,3656.54
2045,NewDiagnosesPregnancy,2050,1,intervention,10811.3
2045,NewDiagnosesPregnancy,2050,1,baseline,3584.53
2045,NewDiagnosesPregnancy,2050,2,intervention,9427.64
2045,NewDiagnosesPregnancy,2050,2,baseline,3419.5
2045,NewDiagnosesPregnancy,2051,1,intervention,10960.5
2045,NewDiagnosesPregnancy,2051,1,baseline,3356.47
2045,NewDiagnosesPregnancy,2051,2,intervention,9513.94
2045,NewDiagnosesPregnancy,2051,2,baseline,3200.39
2045,NewDiagnosesPregnancy,2052,1,intervention,11016.2
2045,NewDiagnosesPregnancy,2052,1,baseline,3145.62
2045,NewDiagnosesPregnancy,2052,2,intervention,9520.67
2045,NewDiagnosesPregnancy,2052,2,baseline,2998.19
2045,NewDiagnosesPregnancy,2053,1,intervention,11014.4
2045,NewDiagnosesPregnancy,2053,1,baseline,2951.21
2045,NewDiagnosesPregnancy,2053,2,intervention,9478.44
2045,NewDiagnosesPregnancy,2053,2,baseline,2812.04
2045,NewDiagnosesPregnancy,2054,1,intervention,10978.9
2045,NewDiagnosesPregnancy,2054,1,baseline,2772.31
2045,NewDiagnosesPregnancy,2054,2,intervention,9407.73
2045,NewDiagnosesPregnancy,2054,2,baseline,2640.94
2045,NewDiagnosesPregnancy,2055,1,intervention,10924.4
2045,NewDiagnosesPregnancy,2055,1,baseline,2607.74
2045,NewDiagnosesPregnancy,2055,2,intervention,9321.52
2045,NewDiagnosesPregnancy,2055,2,baseline,2483.72
2045,NewDiagnosesPregnancy,2056,1,intervention,10860.1
2045,NewDiagnosesPregnancy,2056,1,baseline,2456.43
2045,NewDiagnosesPregnancy,2056,2,intervention,9228.05
2045,NewDiagnosesPregnancy,2056,2,baseline,2339.28
2045,NewDiagnosesPregnancy,2057,1,intervention,10791.6
2045,NewDiagnosesPregnancy,2057,1,baseline,2317.24
2045,NewDiagnosesPregnancy,2057,2,intervention,9132.17
2045,NewDiagnosesPregnancy,2057,2,baseline,2206.51
2045,NewDiagnosesPregnancy,2058,1,intervention,10721
2045,NewDiagnosesPregnancy,2058,1,baseline,2188.85
2045,NewDiagnosesPregnancy,2058,2,intervention,9035.99
2045,NewDiagnosesPregnancy,2058,2,baseline,2084.15
2045,NewDiagnosesPregnancy,2059,1,intervention,10649.1
2045,NewDiagnosesPregnancy,2059,1,baseline,2070.07
2045,NewDiagnosesPregnancy,2059,2,intervention,8940.24
2045,NewDiagnosesPregnancy,2059,2,baseline,1971.05
2045,NewDiagnosesPregnancy,2060,1,intervention,10576
2045,NewDiagnosesPregnancy,2060,1,baseline,1959.87
2045,NewDiagnosesPregnancy,2060,2,intervention,8845.04
2045,NewDiagnosesPregnancy,2060,2,baseline,1866.23
2045,NewDiagnosesPregnancy,2061,1,intervention,10501.4
2045,NewDiagnosesPregnancy,2061,1,baseline,1857.35
2045,NewDiagnosesPregnancy,2061,2,intervention,8750.15
2045,NewDiagnosesPregnancy,2061,2,baseline,1768.83
2045,NewDiagnosesPregnancy,2062,1,intervention,10425
2045,NewDiagnosesPregnancy,2062,1,baseline,1761.69
2045,NewDiagnosesPregnancy,2062,2,intervention,8655.13
2045,NewDiagnosesPregnancy,2062,2,baseline,1678.05
2045,NewDiagnosesPregnancy,2063,1,intervention,10346.2
2045,NewDiagnosesPregnancy,2063,1,baseline,1672.15
2045,NewDiagnosesPregnancy,2063,2,intervention,8559.6
2045,NewDiagnosesPregnancy,2063,2,baseline,1593.19
2045,NewDiagnosesPregnancy,2064,1,intervention,10264.7
2045,NewDiagnosesPregnancy,2064,1,baseline,1588.05
2045,NewDiagnosesPregnancy,2064,2,intervention,8463.18
2045,NewDiagnosesPregnancy,2064,2,baseline,1513.63
2045,NewDiagnosesPregnancy,2065,1,intervention,10180
2045,NewDiagnosesPregnancy,2065,1,baseline,1508.74
2045,NewDiagnosesPregnancy,2065,2,intervention,8365.45
2045,NewDiagnosesPregnancy,2065,2,baseline,1438.72
2045,NewDiagnosesPregnancy,2066,1,intervention,10091.9
2045,NewDiagnosesPregnancy,2066,1,baseline,1433.68
2045,NewDiagnosesPregnancy,2066,2,intervention,8266.26
2045,NewDiagnosesPregnancy,2066,2,baseline,1367.98
2045,NewDiagnosesPregnancy,2067,1,intervention,10000.6
2045,NewDiagnosesPregnancy,2067,1,baseline,1362.49
2045,NewDiagnosesPregnancy,2067,2,intervention,8165.76
2045,NewDiagnosesPregnancy,2067,2,baseline,1301.04
2045,NewDiagnosesPregnancy,2068,1,intervention,9906.39
2045,NewDiagnosesPregnancy,2068,1,baseline,1294.85
2045,NewDiagnosesPregnancy,2068,2,intervention,8064.22
2045,NewDiagnosesPregnancy,2068,2,baseline,1237.59
2045,NewDiagnosesPregnancy,2069,1,intervention,9809.6
2045,NewDiagnosesPregnancy,2069,1,baseline,1230.48
2045,NewDiagnosesPregnancy,2069,2,intervention,7961.92
2045,NewDiagnosesPregnancy,2069,2,baseline,1177.37
2045,NewDiagnosesPregnancy,2070,1,intervention,9710.52
2045,NewDiagnosesPregnancy,2070,1,baseline,1169.12
2045,NewDiagnosesPregnancy,2070,2,intervention,7859.15
2045,NewDiagnosesPregnancy,2070,2,baseline,1120.12
2045,TotalART15F,1985,1,intervention,0
2045,TotalART15F,1985,1,baseline,0
2045,TotalART15F,1985,2,intervention,0
2045,TotalART15F,1985,2,baseline,0
2045,TotalART15F,1986,1,intervention,0
2045,TotalART15F,1986,1,baseline,0
2045,TotalART15F,1986,2,intervention,0
2045,TotalART15F,1986,2,baseline,0
2045,TotalART15F,1987,1,intervention,0
2045,TotalART15F,1987,1,baseline,0
2045,TotalART15F,1987,2,intervention,0
2045,TotalART15F,1987,2,baseline,0
2045,TotalART15F,1988,1,intervention,0
2045,TotalART15F,1988,1,baseline,0
2045,TotalART15F,1988,2,intervention,0
2045,TotalART15F,1988,2,baseline,0
2045,TotalART15F,1989,1,intervention,0
2045,TotalART15F,1989,1,baseline,0
2045,TotalART15F,1989,2,intervention,0
2045,TotalART15F,1989,2,baseline,0
2045,TotalART15F,1990,1,intervention,0
2045,TotalART15F,1990,1,baseline,0
2045,TotalART15F,1990,2,intervention,0
2045,TotalART15F,1990,2,baseline,0
2045,TotalART15F,1991,1,intervention,0
2045,TotalART15F,1991,1,baseline,0
2045,TotalART15F,1991,2,intervention,0
2045,TotalART15F,1991,2,baseline,0
2045,TotalART15F,1992,1,intervention,0
2045,TotalART15F,1992,1,baseline,0
2045,TotalART15F,1992,2,intervention,0
2045,TotalART15F,1992,2,baseline,0
2045,TotalART15F,1993,1,intervention,0
2045,TotalART15F,1993,1,baseline,0
2045,TotalART15F,1993,2,intervention,0
2045,TotalART15F,1993,2,baseline,0
2045,TotalART15F,1994,1,intervention,0
2045,TotalART15F,1994,1,baseline,0
2045,TotalART15F,1994,2,intervention,0
2045,TotalART15F,1994,2,baseline,0
2045,TotalART15F,1995,1,intervention,0
2045,TotalART15F,1995,1,baseline,0
2045,TotalART15F,1995,2,intervention,0
2045,TotalART15F,1995,2,baseline,0
2045,TotalART15F,1996,1,intervention,0
2045,TotalART15F,1996,1,baseline,0
2045,TotalART15F,1996,2,intervention,0
2045,TotalART15F,1996,2,baseline,0
2045,TotalART15F,1997,1,intervention,0
2045,TotalART15F,1997,1,baseline,0
2045,TotalART15F,1997,2,intervention,0
2045,TotalART15F,1997,2,baseline,0
2045,TotalART15F,1998,1,intervention,0
2045,TotalART15F,1998,1,baseline,0
2045,TotalART15F,1998,2,intervention,0
2045,TotalART15F,1998,2,baseline,0
2045,TotalART15F,1999,1,intervention,0
2045,TotalART15F,1999,1,baseline,0
2045,TotalART15F,1999,2,intervention,0
2045,TotalART15F,1999,2,baseline,0
2045,TotalART15F,2000,1,intervention,0
2045,TotalART15F,2000,1,baseline,0
2045,TotalART15F,2000,2,intervention,0
2045,TotalART15F,2000,2,baseline,0
2045,TotalART15F,2001,1,intervention,4027.74
2045,TotalART15F,2001,1,baseline,4027.74
2045,TotalART15F,2001,2,intervention,4022.99
2045,TotalART15F,2001,2,baseline,4022.99
2045,TotalART15F,2002,1,intervention,8818.38
2045,TotalART15F,2002,1,baseline,8818.38
2045,TotalART15F,2002,2,intervention,8812.02
2045,TotalART15F,2002,2,baseline,8812.02
2045,TotalART15F,2003,1,intervention,14830.7
2045,TotalART15F,2003,1,baseline,14830.7
2045,TotalART15F,2003,2,intervention,14828.4
2045,TotalART15F,2003,2,baseline,14828.4
2045,TotalART15F,2004,1,intervention,22451.1
2045,TotalART15F,2004,1,baseline,22451.1
2045,TotalART15F,2004,2,intervention,22462.3
2045,TotalART15F,2004,2,baseline,22462.3
2045,TotalART15F,2005,1,intervention,63955.3
2045,TotalART15F,2005,1,baseline,63955.3
2045,TotalART15F,2005,2,intervention,64049.3
2045,TotalART15F,2005,2,baseline,64049.3
2045,TotalART15F,2006,1,intervention,129631
2045,TotalART15F,2006,1,baseline,129631
2045,TotalART15F,2006,2,intervention,130009
2045,TotalART15F,2006,2,baseline,130009
2045,TotalART15F,2007,1,intervention,230264
2045,TotalART15F,2007,1,baseline,230264
2045,TotalART15F,2007,2,intervention,231313
2045,TotalART15F,2007,2,baseline,231313
2045,TotalART15F,2008,1,intervention,368773
2045,TotalART15F,2008,1,baseline,368773
2045,TotalART15F,2008,2,intervention,370857
2045,TotalART15F,2008,2,baseline,370857
2045,TotalART15F,2009,1,intervention,537262
2045,TotalART15F,2009,1,baseline,537262
2045,TotalART15F,2009,2,intervention,540305
2045,TotalART15F,2009,2,baseline,540305
2045,TotalART15F,2010,1,intervention,766542
2045,TotalART15F,2010,1,baseline,766542
2045,TotalART15F,2010,2,intervention,770040
2045,TotalART15F,2010,2,baseline,770040
2045,TotalART15F,2011,1,intervention,1053000
2045,TotalART15F,2011,1,baseline,1053000
2045,TotalART15F,2011,2,intervention,1054950
2045,TotalART15F,2011,2,baseline,1054950
2045,TotalART15F,2012,1,intervention,1413080
2045,TotalART15F,2012,1,baseline,1413080
2045,TotalART15F,2012,2,intervention,1412670
2045,TotalART15F,2012,2,baseline,1412670
2045,TotalART15F,2013,1,intervention,1738950
2045,TotalART15F,2013,1,baseline,1738950
2045,TotalART15F,2013,2,intervention,1734560
2045,TotalART15F,2013,2,baseline,1734560
2045,TotalART15F,2014,1,intervention,2009910
2045,TotalART15F,2014,1,baseline,2009910
2045,TotalART15F,2014,2,intervention,1998800
2045,TotalART15F,2014,2,baseline,1998800
2045,TotalART15F,2015,1,intervention,2304950
2045,TotalART15F,2015,1,baseline,2304950
2045,TotalART15F,2015,2,intervention,2290750
2045,TotalART15F,2015,2,baseline,2290750
2045,TotalART15F,2016,1,intervention,2605410
2045,TotalART15F,2016,1,baseline,2605410
2045,TotalART15F,2016,2,intervention,2588310
2045,TotalART15F,2016,2,baseline,2588310
2045,TotalART15F,2017,1,intervention,2985220
2045,TotalART15F,2017,1,baseline,2985220
2045,TotalART15F,2017,2,intervention,2964620
2045,TotalART15F,2017,2,baseline,2964620
2045,TotalART15F,2018,1,intervention,3275780
2045,TotalART15F,2018,1,baseline,3275780
2045,TotalART15F,2018,2,intervention,3247510
2045,TotalART15F,2018,2,baseline,3247510
2045,TotalART15F,2019,1,intervention,3522910
2045,TotalART15F,2019,1,baseline,3522910
2045,TotalART15F,2019,2,intervention,3482930
2045,TotalART15F,2019,2,baseline,3482930
2045,TotalART15F,2020,1,intervention,3727040
2045,TotalART15F,2020,1,baseline,3727040
2045,TotalART15F,2020,2,intervention,3672390
2045,TotalART15F,2020,2,baseline,3672390
2045,TotalART15F,2021,1,intervention,3779710
2045,TotalART15F,2021,1,baseline,3779710
2045,TotalART15F,2021,2,intervention,3715200
2045,TotalART15F,2021,2,baseline,3715200
2045,TotalART15F,2022,1,intervention,3870950
2045,TotalART15F,2022,1,baseline,3870950
2045,TotalART15F,2022,2,intervention,3827100
2045,TotalART15F,2022,2,baseline,3827100
2045,TotalART15F,2023,1,intervention,3940650
2045,TotalART15F,2023,1,baseline,3940650
2045,TotalART15F,2023,2,intervention,3925380
2045,TotalART15F,2023,2,baseline,3925380
2045,TotalART15F,2024,1,intervention,3998790
2045,TotalART15F,2024,1,baseline,3998790
2045,TotalART15F,2024,2,intervention,4017110
2045,TotalART15F,2024,2,baseline,4017110
2045,TotalART15F,2025,1,intervention,4069100
2045,TotalART15F,2025,1,baseline,4069100
2045,TotalART15F,2025,2,intervention,4090350
2045,TotalART15F,2025,2,baseline,4090350
2045,TotalART15F,2026,1,intervention,4135790
2045,TotalART15F,2026,1,baseline,4135790
2045,TotalART15F,2026,2,intervention,4158040
2045,TotalART15F,2026,2,baseline,4158040
2045,TotalART15F,2027,1,intervention,4196130
2045,TotalART15F,2027,1,baseline,4196130
2045,TotalART15F,2027,2,intervention,4218460
2045,TotalART15F,2027,2,baseline,4218460
2045,TotalART15F,2028,1,intervention,4250840
2045,TotalART15F,2028,1,baseline,4250840
2045,TotalART15F,2028,2,intervention,4272730
2045,TotalART15F,2028,2,baseline,4272730
2045,TotalART15F,2029,1,intervention,4300130
2045,TotalART15F,2029,1,baseline,4300130
2045,TotalART15F,2029,2,intervention,4321230
2045,TotalART15F,2029,2,baseline,4321230
2045,TotalART15F,2030,1,intervention,4343660
2045,TotalART15F,2030,1,baseline,4343660
2045,TotalART15F,2030,2,intervention,4363730
2045,TotalART15F,2030,2,baseline,4363730
2045,TotalART15F,2031,1,intervention,4381980
2045,TotalART15F,2031,1,baseline,4381980
2045,TotalART15F,2031,2,intervention,4400800
2045,TotalART15F,2031,2,baseline,4400800
2045,TotalART15F,2032,1,intervention,4414880
2045,TotalART15F,2032,1,baseline,4414880
2045,TotalART15F,2032,2,intervention,4432290
2045,TotalART15F,2032,2,baseline,4432290
2045,TotalART15F,2033,1,intervention,4442650
2045,TotalART15F,2033,1,baseline,4442650
2045,TotalART15F,2033,2,intervention,4458540
2045,TotalART15F,2033,2,baseline,4458540
2045,TotalART15F,2034,1,intervention,4465330
2045,TotalART15F,2034,1,baseline,4465330
2045,TotalART15F,2034,2,intervention,4479600
2045,TotalART15F,2034,2,baseline,4479600
2045,TotalART15F,2035,1,intervention,4482930
2045,TotalART15F,2035,1,baseline,4482930
2045,TotalART15F,2035,2,intervention,4495500
2045,TotalART15F,2035,2,baseline,4495500
2045,TotalART15F,2036,1,intervention,4495480
2045,TotalART15F,2036,1,baseline,4495480
2045,TotalART15F,2036,2,intervention,4506270
2045,TotalART15F,2036,2,baseline,4506270
2045,TotalART15F,2037,1,intervention,4503020
2045,TotalART15F,2037,1,baseline,4503020
2045,TotalART15F,2037,2,intervention,4511950
2045,TotalART15F,2037,2,baseline,4511950
2045,TotalART15F,2038,1,intervention,4505570
2045,TotalART15F,2038,1,baseline,4505570
2045,TotalART15F,2038,2,intervention,4512570
2045,TotalART15F,2038,2,baseline,4512570
2045,TotalART15F,2039,1,intervention,4503200
2045,TotalART15F,2039,1,baseline,4503200
2045,TotalART15F,2039,2,intervention,4508200
2045,TotalART15F,2039,2,baseline,4508200
2045,TotalART15F,2040,1,intervention,4495960
2045,TotalART15F,2040,1,baseline,4495960
2045,TotalART15F,2040,2,intervention,4498920
2045,TotalART15F,2040,2,baseline,4498920
2045,TotalART15F,2041,1,intervention,4483900
2045,TotalART15F,2041,1,baseline,4483900
2045,TotalART15F,2041,2,intervention,4484790
2045,TotalART15F,2041,2,baseline,4484790
2045,TotalART15F,2042,1,intervention,4467120
2045,TotalART15F,2042,1,baseline,4467120
2045,TotalART15F,2042,2,intervention,4465910
2045,TotalART15F,2042,2,baseline,4465910
2045,TotalART15F,2043,1,intervention,4445690
2045,TotalART15F,2043,1,baseline,4445690
2045,TotalART15F,2043,2,intervention,4442350
2045,TotalART15F,2043,2,baseline,4442350
2045,TotalART15F,2044,1,intervention,4419700
2045,TotalART15F,2044,1,baseline,4419700
2045,TotalART15F,2044,2,intervention,4414210
2045,TotalART15F,2044,2,baseline,4414210
2045,TotalART15F,2045,1,intervention,4389230
2045,TotalART15F,2045,1,baseline,4389230
2045,TotalART15F,2045,2,intervention,4381590
2045,TotalART15F,2045,2,baseline,4381590
2045,TotalART15F,2046,1,intervention,4337400
2045,TotalART15F,2046,1,baseline,4354390
2045,TotalART15F,2046,2,intervention,4329160
2045,TotalART15F,2046,2,baseline,4344580
2045,TotalART15F,2047,1,intervention,4282180
2045,TotalART15F,2047,1,baseline,4315260
2045,TotalART15F,2047,2,intervention,4273190
2045,TotalART15F,2047,2,baseline,4303280
2045,TotalART15F,2048,1,intervention,4224150
2045,TotalART15F,2048,1,baseline,4271960
2045,TotalART15F,2048,2,intervention,4214200
2045,TotalART15F,2048,2,baseline,4257790
2045,TotalART15F,2049,1,intervention,4164480
2045,TotalART15F,2049,1,baseline,4224590
2045,TotalART15F,2049,2,intervention,4153280
2045,TotalART15F,2049,2,baseline,4208230
2045,TotalART15F,2050,1,intervention,4103760
2045,TotalART15F,2050,1,baseline,4173240
2045,TotalART15F,2050,2,intervention,4090980
2045,TotalART15F,2050,2,baseline,4154690
2045,TotalART15F,2051,1,intervention,4042140
2045,TotalART15F,2051,1,baseline,4118030
2045,TotalART15F,2051,2,intervention,4027460
2045,TotalART15F,2051,2,baseline,4097290
2045,TotalART15F,2052,1,intervention,3979520
2045,TotalART15F,2052,1,baseline,4059060
2045,TotalART15F,2052,2,intervention,3962660
2045,TotalART15F,2052,2,baseline,4036130
2045,TotalART15F,2053,1,intervention,3915680
2045,TotalART15F,2053,1,baseline,3996450
2045,TotalART15F,2053,2,intervention,3896390
2045,TotalART15F,2053,2,baseline,3971340
2045,TotalART15F,2054,1,intervention,3850420
2045,TotalART15F,2054,1,baseline,3930320
2045,TotalART15F,2054,2,intervention,3828470
2045,TotalART15F,2054,2,baseline,3903020
2045,TotalART15F,2055,1,intervention,3783540
2045,TotalART15F,2055,1,baseline,3860780
2045,TotalART15F,2055,2,intervention,3758730
2045,TotalART15F,2055,2,baseline,3831320
2045,TotalART15F,2056,1,intervention,3714910
2045,TotalART15F,2056,1,baseline,3787980
2045,TotalART15F,2056,2,intervention,3687070
2045,TotalART15F,2056,2,baseline,3756350
2045,TotalART15F,2057,1,intervention,3644470
2045,TotalART15F,2057,1,baseline,3712040
2045,TotalART15F,2057,2,intervention,3613410
2045,TotalART15F,2057,2,baseline,3678270
2045,TotalART15F,2058,1,intervention,3572210
2045,TotalART15F,2058,1,baseline,3633130
2045,TotalART15F,2058,2,intervention,3537780
2045,TotalART15F,2058,2,baseline,3597240
2045,TotalART15F,2059,1,intervention,3498180
2045,TotalART15F,2059,1,baseline,3551420
2045,TotalART15F,2059,2,intervention,3460220
2045,TotalART15F,2059,2,baseline,3513450
2045,TotalART15F,2060,1,intervention,3422470
2045,TotalART15F,2060,1,baseline,3467110
2045,TotalART15F,2060,2,intervention,3380850
2045,TotalART15F,2060,2,baseline,3427090
2045,TotalART15F,2061,1,intervention,3345230
2045,TotalART15F,2061,1,baseline,3380400
2045,TotalART15F,2061,2,intervention,3299820
2045,TotalART15F,2061,2,baseline,3338380
2045,TotalART15F,2062,1,intervention,3266620
2045,TotalART15F,2062,1,baseline,3291540
2045,TotalART15F,2062,2,intervention,3217300
2045,TotalART15F,2062,2,baseline,3247570
2045,TotalART15F,2063,1,intervention,3186830
2045,TotalART15F,2063,1,baseline,3200770
2045,TotalART15F,2063,2,intervention,3133510
2045,TotalART15F,2063,2,baseline,3154910
2045,TotalART15F,2064,1,intervention,3106100
2045,TotalART15F,2064,1,baseline,3108380
2045,TotalART15F,2064,2,intervention,3048680
2045,TotalART15F,2064,2,baseline,3060700
